customer_id,recency_days,frequency,monetary,returns,recency_score,frequency_score,monetary_score,rfm_score,rfm_segment
C106390,161,1,643.24,0.0,3,1,1,5,At Risk
C106391,559,1,87456.47,0.0,5,1,4,10,Loyal
C106392,60,4,46988.63,5100.31,2,4,3,9,Needs Attention
C106393,904,1,2180.42,0.0,5,1,1,7,Needs Attention
C106396,386,2,4567.57,0.0,4,2,1,7,Needs Attention
C106397,483,1,2380.28,0.0,4,1,1,6,At Risk
C106398,2,2,5109.23,0.0,1,2,1,4,At Risk
C106399,717,2,6693.620000000001,4881.44,5,2,1,8,Needs Attention
C106400,7,2,29715.81,0.0,1,2,3,6,At Risk
C106401,160,6,225725.39,6861.83,3,4,5,12,Loyal
C106402,419,6,58741.75,4558.26,4,4,3,11,Loyal
C106403,786,1,5777.88,0.0,5,1,1,7,Needs Attention
C106404,665,1,5200.09,4536.12,5,1,1,7,Needs Attention
C106405,243,9,190522.7,7729.66,3,5,5,13,Champions
C106406,75,8,264783.86,0.0,2,5,5,12,Loyal
C106409,49,1,7730.64,0.0,2,1,1,4,At Risk
C106410,388,8,137210.81,29658.57,4,5,4,13,Champions
C106413,7,2,18040.3,14475.39,1,2,2,5,At Risk
C106414,1033,2,2969.06,0.0,5,2,1,8,Needs Attention
C106415,392,2,4584.92,0.0,4,2,1,7,Needs Attention
C106416,25,5,55044.71,0.0,1,4,3,8,Needs Attention
C106417,742,2,14272.52,0.0,5,2,2,9,Needs Attention
C106418,159,7,226442.31,0.0,3,5,5,13,Champions
C106419,9,8,75200.79,0.0,1,5,4,10,Loyal
C106420,191,4,118457.54000000001,0.0,3,4,4,11,Loyal
C106421,339,3,101386.54,0.0,4,3,4,11,Loyal
C106422,22,57,1553299.26,52119.909999999996,1,5,5,11,Loyal
C106423,133,5,61142.06,0.0,3,4,3,10,Loyal
C106424,335,2,5084.63,0.0,4,2,1,7,Needs Attention
C106425,59,4,96424.11,0.0,2,4,4,10,Loyal
C106426,1021,1,5456.89,0.0,5,1,1,7,Needs Attention
C106427,307,2,17847.239999999998,0.0,4,2,2,8,Needs Attention
C106429,708,1,4686.51,0.0,5,1,1,7,Needs Attention
C106430,33,2,29718.41,0.0,1,2,3,6,At Risk
C106431,23,10,132453.9,15017.52,1,5,4,10,Loyal
C106432,425,4,26795.09,0.0,4,4,2,10,Loyal
C106433,186,4,129574.36000000002,0.0,3,4,4,11,Loyal
C106434,355,2,96566.58,53666.56,4,2,4,10,Loyal
C106435,450,1,12839.74,0.0,4,1,2,7,Needs Attention
C106436,1024,1,4479.88,0.0,5,1,1,7,Needs Attention
C106437,51,2,29170.6,0.0,2,2,3,7,Needs Attention
C106438,63,6,92520.43000000001,27644.57,2,4,4,10,Loyal
C106439,226,1,505.53,462.75,3,1,1,5,At Risk
C106442,176,1,22084.35,0.0,3,1,2,6,At Risk
C106444,6,12,150256.27000000002,0.0,1,5,4,10,Loyal
C106445,45,1,7686.16,0.0,2,1,1,4,At Risk
C106448,3,11,214765.1,38650.42,1,5,5,11,Loyal
C106449,234,1,4558.11,0.0,3,1,1,5,At Risk
C106450,401,4,186052.55,3264.48,4,4,5,13,Champions
C106451,568,4,84208.33,0.0,5,4,4,13,Champions
C106452,461,3,16355.7,0.0,4,3,2,9,Needs Attention
C106455,54,5,95238.86,6221.56,2,4,4,10,Loyal
C106456,813,2,7101.04,0.0,5,2,1,8,Needs Attention
C106457,376,1,4180.96,0.0,4,1,1,6,At Risk
C106458,29,5,111968.71,0.0,1,4,4,9,Needs Attention
C106459,18,1,1679.02,0.0,1,1,1,3,At Risk
C106460,825,1,11812.56,0.0,5,1,2,8,Needs Attention
C106461,9,3,12838.560000000001,0.0,1,3,2,6,At Risk
C106462,37,2,104137.48999999999,0.0,2,2,4,8,Needs Attention
C106464,172,4,27556.04,0.0,3,4,2,9,Needs Attention
C106466,201,9,86945.36,17160.9,3,5,4,12,Loyal
C106467,297,3,114473.33,0.0,4,3,4,11,Loyal
C106468,794,2,1380.33,0.0,5,2,1,8,Needs Attention
C106469,777,4,42178.55,0.0,5,4,3,12,Loyal
C106470,560,1,12554.06,0.0,5,1,2,8,Needs Attention
C106471,938,1,9244.61,0.0,5,1,2,8,Needs Attention
C106472,435,1,5585.29,0.0,4,1,1,6,At Risk
C106473,187,5,62016.52,22172.54,3,4,3,10,Loyal
C106474,28,7,63965.9,28200.510000000002,1,5,3,9,Needs Attention
C106475,18,8,112954.12,10948.79,1,5,4,10,Loyal
C106476,46,21,359238.26,24965.8,2,5,5,12,Loyal
C106477,339,1,56848.29,55875.77,4,1,3,8,Needs Attention
C106478,356,3,30824.35,27934.9,4,3,3,10,Loyal
C106479,130,6,75434.37,0.0,3,4,4,11,Loyal
C106481,469,1,9525.17,0.0,4,1,2,7,Needs Attention
C106482,621,2,13377.63,0.0,5,2,2,9,Needs Attention
C106485,201,5,64474.09,0.0,3,4,3,10,Loyal
C106486,7,23,449074.27,6497.139999999999,1,5,5,11,Loyal
C106488,231,3,40443.97,0.0,3,3,3,9,Needs Attention
C106489,157,23,521231.62,3948.4700000000003,3,5,5,13,Champions
C106491,296,7,146056.62,66277.74,4,5,4,13,Champions
C106492,226,4,58291.37,0.0,3,4,3,10,Loyal
C106493,84,6,156758.43,67334.25,2,4,5,11,Loyal
C106495,31,18,563439.71,82629.68000000001,1,5,5,11,Loyal
C106497,462,2,35316.12,0.0,4,2,3,9,Needs Attention
C106498,34,7,160418.17,0.0,1,5,5,11,Loyal
C106500,60,7,39828.3,5140.8,2,5,3,10,Loyal
C106503,58,21,257204.08,59953.85,2,5,5,12,Loyal
C106504,672,2,26093.15,0.0,5,2,2,9,Needs Attention
C106508,55,9,117479.28,25820.83,2,5,4,11,Loyal
C106509,752,1,1091.5,0.0,5,1,1,7,Needs Attention
C106510,166,5,35303.65,13867.43,3,4,3,10,Loyal
C106511,236,5,48588.799999999996,15603.05,3,4,3,10,Loyal
C106512,59,4,39222.15,4687.42,2,4,3,9,Needs Attention
C106513,35,8,141802.44,969.07,1,5,4,10,Loyal
C106515,575,3,21290.15,13850.86,5,3,2,10,Loyal
C106516,377,5,44371.6,0.0,4,4,3,11,Loyal
C106517,929,1,35479.5,0.0,5,1,3,9,Needs Attention
C106518,7,3,65067.95,0.0,1,3,3,7,Needs Attention
C106520,10,4,138220.16,10616.77,1,4,4,9,Needs Attention
C106522,404,1,6098.88,0.0,4,1,1,6,At Risk
C106523,7,12,116702.76,0.0,1,5,4,10,Loyal
C106528,612,4,61669.51,0.0,5,4,3,12,Loyal
C106529,129,4,48152.93,22687.55,3,4,3,10,Loyal
C106530,51,3,78840.89,0.0,2,3,4,9,Needs Attention
C106532,684,1,12961.83,0.0,5,1,2,8,Needs Attention
C106534,47,2,37281.32,0.0,2,2,3,7,Needs Attention
C106535,74,3,25645.03,16641.44,2,3,2,7,Needs Attention
C106536,254,1,6163.08,6118.96,3,1,1,5,At Risk
C106537,157,1,3656.23,0.0,3,1,1,5,At Risk
C106540,132,1,1867.59,0.0,3,1,1,5,At Risk
C106541,55,2,8853.77,0.0,2,2,2,6,At Risk
C106542,658,2,33551.29,0.0,5,2,3,10,Loyal
C106544,420,3,63913.59,0.0,4,3,3,10,Loyal
C106545,92,8,245409.08000000002,0.0,3,5,5,13,Champions
C106548,187,2,38876.79,0.0,3,2,3,8,Needs Attention
C106549,91,4,94961.63,0.0,2,4,4,10,Loyal
C106550,893,1,3830.24,0.0,5,1,1,7,Needs Attention
C106551,16,2,7220.639999999999,0.0,1,2,1,4,At Risk
C106552,11,5,130972.6,0.0,1,4,4,9,Needs Attention
C106553,137,2,60605.84,0.0,3,2,3,8,Needs Attention
C106554,36,1,58876.05,0.0,1,1,3,5,At Risk
C106555,617,1,643.24,0.0,5,1,1,7,Needs Attention
C106556,65,2,24495.61,0.0,2,2,2,6,At Risk
C106558,244,11,222014.95,6846.3099999999995,3,5,5,13,Champions
C106559,259,2,182014.1,0.0,3,2,5,10,Loyal
C106560,125,2,12327.15,0.0,3,2,2,7,Needs Attention
C106561,71,11,301657.86,3040.53,2,5,5,12,Loyal
C106562,1,11,183783.05,10127.53,1,5,5,11,Loyal
C106563,69,4,54053.53999999999,0.0,2,4,3,9,Needs Attention
C106565,33,7,137310.59,43187.78,1,5,4,10,Loyal
C106566,45,22,446931.45,33256.61,2,5,5,12,Loyal
C106567,81,3,26758.44,11954.84,2,3,2,7,Needs Attention
C106569,164,1,1590.96,0.0,3,1,1,5,At Risk
C106570,50,1,14055.09,0.0,2,1,2,5,At Risk
C106571,537,3,27102.59,0.0,5,3,2,10,Loyal
C106573,378,2,22133.8,0.0,4,2,2,8,Needs Attention
C106574,761,1,3249.44,2868.12,5,1,1,7,Needs Attention
C106575,108,4,67507.73000000001,0.0,3,4,3,10,Loyal
C106576,291,2,14150.060000000001,0.0,4,2,2,8,Needs Attention
C106578,227,4,31842.86,10680.19,3,4,3,10,Loyal
C106579,7,16,384137.17,4929.44,1,5,5,11,Loyal
C106580,68,7,57229.11,23895.45,2,5,3,10,Loyal
C106581,380,9,262973.89,74317.39,4,5,5,14,Champions
C106582,17,18,301306.02,4813.96,1,5,5,11,Loyal
C106583,12,18,232032.36000000002,7031.78,1,5,5,11,Loyal
C106584,51,8,375046.55,17019.28,2,5,5,12,Loyal
C106585,365,2,48808.729999999996,0.0,4,2,3,9,Needs Attention
C106586,906,2,16565.510000000002,0.0,5,2,2,9,Needs Attention
C106588,21,3,59883.21,0.0,1,3,3,7,Needs Attention
C106590,47,2,76840.89,467.4,2,2,4,8,Needs Attention
C106591,31,11,105101.62,0.0,1,5,4,10,Loyal
C106592,50,6,200475.59,167907.50999999998,2,4,5,11,Loyal
C106593,17,7,259731.67,0.0,1,5,5,11,Loyal
C106594,149,2,210168.74,0.0,3,2,5,10,Loyal
C106596,3,5,73441.76,0.0,1,4,4,9,Needs Attention
C106597,416,2,7159.13,0.0,4,2,1,7,Needs Attention
C106599,167,2,5694.73,0.0,3,2,1,6,At Risk
C106600,1015,1,84791.8,0.0,5,1,4,10,Loyal
C106602,445,2,9873.39,0.0,4,2,2,8,Needs Attention
C106603,51,4,67708.28,0.0,2,4,3,9,Needs Attention
C106604,16,4,109536.09,0.0,1,4,4,9,Needs Attention
C106606,719,1,517.68,0.0,5,1,1,7,Needs Attention
C106608,127,4,115426.76000000001,10311.04,3,4,4,11,Loyal
C106610,99,3,310959.75,0.0,3,3,5,11,Loyal
C106612,831,2,81388.37000000001,0.0,5,2,4,11,Loyal
C106615,21,14,344327.75,13509.2,1,5,5,11,Loyal
C106616,586,5,206855.11000000002,0.0,5,4,5,14,Champions
C106618,881,1,1867.59,0.0,5,1,1,7,Needs Attention
C106619,341,6,32074.75,0.0,4,4,3,11,Loyal
C106621,42,1,398.5,0.0,2,1,1,4,At Risk
C106624,551,2,51711.630000000005,0.0,5,2,3,10,Loyal
C106625,20,8,87317.68,6659.25,1,5,4,10,Loyal
C106628,164,2,11635.619999999999,0.0,3,2,2,7,Needs Attention
C106629,27,7,76866.01,0.0,1,5,4,10,Loyal
C106633,11,7,242990.87,151221.16,1,5,5,11,Loyal
C106634,156,4,98102.63,0.0,3,4,4,11,Loyal
C106635,805,2,25530.24,0.0,5,2,2,9,Needs Attention
C106636,211,8,246270.71,3572.16,3,5,5,13,Champions
C106637,412,1,394.52,0.0,4,1,1,6,At Risk
C106638,76,5,156192.29,0.0,2,4,4,10,Loyal
C106639,196,5,23449.989999999998,0.0,3,4,2,9,Needs Attention
C106640,447,1,12032.73,0.0,4,1,2,7,Needs Attention
C106641,34,2,34090.5,0.0,1,2,3,6,At Risk
C106642,482,1,5576.05,0.0,4,1,1,6,At Risk
C106643,237,2,358109.71,0.0,3,2,5,10,Loyal
C106644,24,31,478598.55,0.0,1,5,5,11,Loyal
C106645,42,4,39959.46,2271.5,2,4,3,9,Needs Attention
C106646,409,3,42289.96,0.0,4,3,3,10,Loyal
C106647,210,5,41225.700000000004,0.0,3,4,3,10,Loyal
C106648,667,2,125355.0,0.0,5,2,4,11,Loyal
C106649,387,1,4686.51,0.0,4,1,1,6,At Risk
C106650,720,1,8947.1,0.0,5,1,2,8,Needs Attention
C106651,19,64,1841529.0999999999,60400.78,1,5,5,11,Loyal
C106652,506,1,5135.9,0.0,4,1,1,6,At Risk
C106653,28,17,439159.44,21166.16,1,5,5,11,Loyal
C106654,505,1,6419.87,0.0,4,1,1,6,At Risk
C106655,48,2,60408.98,0.0,2,2,3,7,Needs Attention
C106657,10,3,7339.379999999999,0.0,1,3,1,5,At Risk
C106659,3,29,680637.9299999999,63615.6,1,5,5,11,Loyal
C106660,66,13,291477.19,5346.82,2,5,5,12,Loyal
C106661,919,2,66653.3,0.0,5,2,3,10,Loyal
C106662,1083,1,18296.63,17488.43,5,1,2,8,Needs Attention
C106664,764,2,34381.229999999996,0.0,5,2,3,10,Loyal
C106665,970,1,4044.52,0.0,5,1,1,7,Needs Attention
C106666,192,7,69652.15,0.0,3,5,4,12,Loyal
C106667,73,2,17620.09,0.0,2,2,2,6,At Risk
C106668,2,18,409929.12,5502.51,1,5,5,11,Loyal
C106669,85,4,136851.7,0.0,2,4,4,10,Loyal
C106670,651,1,4234.22,0.0,5,1,1,7,Needs Attention
C106671,539,2,13875.4,0.0,5,2,2,9,Needs Attention
C106672,174,1,5412.03,0.0,3,1,1,5,At Risk
C106674,28,2,8108.29,0.0,1,2,1,4,At Risk
C106675,26,12,239560.75,8668.92,1,5,5,11,Loyal
C106678,238,3,68860.29,0.0,3,3,4,10,Loyal
C106679,416,1,495.29,419.42,4,1,1,6,At Risk
C106680,781,1,43475.56,0.0,5,1,3,9,Needs Attention
C106681,1091,1,13539.14,0.0,5,1,2,8,Needs Attention
C106682,206,1,7365.91,0.0,3,1,1,5,At Risk
C106683,776,2,256065.57,0.0,5,2,5,12,Loyal
C106684,6,9,332845.76,0.0,1,5,5,11,Loyal
C106685,705,1,5938.38,0.0,5,1,1,7,Needs Attention
C106686,821,2,32211.620000000003,0.0,5,2,3,10,Loyal
C106687,4,24,721798.95,2295.78,1,5,5,11,Loyal
C106688,355,7,63911.87,892.88,4,5,3,12,Loyal
C106689,11,2,30665.24,0.0,1,2,3,6,At Risk
C106691,8,1,4318.86,0.0,1,1,1,3,At Risk
C106693,86,2,8422.42,0.0,2,2,2,6,At Risk
C106694,960,1,22107.19,0.0,5,1,2,8,Needs Attention
C106695,410,1,103380.02,0.0,4,1,4,9,Needs Attention
C106696,12,11,168518.35,0.0,1,5,5,11,Loyal
C106698,16,5,145782.97,0.0,1,4,4,9,Needs Attention
C106701,291,2,9773.16,0.0,4,2,2,8,Needs Attention
C106703,187,2,12326.15,0.0,3,2,2,7,Needs Attention
C106704,145,5,71688.0,0.0,3,4,4,11,Loyal
C106705,217,5,69777.57,0.0,3,4,4,11,Loyal
C106706,948,1,2223.9,1673.42,5,1,1,7,Needs Attention
C106707,6,59,1019490.1799999999,63437.55,1,5,5,11,Loyal
C106709,9,18,343545.17,0.0,1,5,5,11,Loyal
C106710,419,11,266208.54,3144.81,4,5,5,14,Champions
C106713,333,1,13801.94,0.0,4,1,2,7,Needs Attention
C106714,33,2,119817.84999999999,0.0,1,2,4,7,Needs Attention
C106715,759,3,41222.229999999996,30032.88,5,3,3,11,Loyal
C106719,77,14,226931.74,74956.03,2,5,5,12,Loyal
C106720,341,2,14101.61,0.0,4,2,2,8,Needs Attention
C106722,42,4,41666.86,3327.21,2,4,3,9,Needs Attention
C106723,319,5,61640.06,0.0,4,4,3,11,Loyal
C106724,776,1,6911.3,0.0,5,1,1,7,Needs Attention
C106726,73,7,142605.8,75928.97,2,5,4,11,Loyal
C106727,289,6,31904.58,1618.92,4,4,3,11,Loyal
C106728,42,2,8391.44,0.0,2,2,2,6,At Risk
C106729,84,4,64918.729999999996,0.0,2,4,3,9,Needs Attention
C106730,997,1,5906.28,0.0,5,1,1,7,Needs Attention
C106731,204,3,141858.31,0.0,3,3,4,10,Loyal
C106732,209,1,9532.53,0.0,3,1,2,6,At Risk
C106733,90,3,17526.629999999997,0.0,2,3,2,7,Needs Attention
C106734,367,1,3903.26,0.0,4,1,1,6,At Risk
C106735,344,4,118568.82999999999,0.0,4,4,4,12,Loyal
C106736,188,7,188570.8,0.0,3,5,5,13,Champions
C106737,466,1,2852.83,0.0,4,1,1,6,At Risk
C106738,42,5,61369.630000000005,0.0,2,4,3,9,Needs Attention
C106739,170,6,122552.95999999999,0.0,3,4,4,11,Loyal
C106740,831,1,716.11,0.0,5,1,1,7,Needs Attention
C106741,923,1,93553.33,0.0,5,1,4,10,Loyal
C106742,816,1,13084.78,0.0,5,1,2,8,Needs Attention
C106743,13,30,697001.92,0.0,1,5,5,11,Loyal
C106745,284,2,16370.670000000002,0.0,4,2,2,8,Needs Attention
C106747,23,2,7540.9,0.0,1,2,1,4,At Risk
C106748,256,1,4249.87,4225.5,3,1,1,5,At Risk
C106751,71,10,363527.22,10526.05,2,5,5,12,Loyal
C106752,10,14,388889.2,0.0,1,5,5,11,Loyal
C106754,30,6,88249.47,0.0,1,4,4,9,Needs Attention
C106756,165,2,38449.25,0.0,3,2,3,8,Needs Attention
C106757,63,10,135659.96,0.0,2,5,4,11,Loyal
C106758,85,9,148975.51,38259.68,2,5,4,11,Loyal
C106759,795,1,15785.89,0.0,5,1,2,8,Needs Attention
C106761,76,9,205155.83,4165.36,2,5,5,12,Loyal
C106762,91,7,422593.56,819.83,2,5,5,12,Loyal
C106763,37,3,52873.579999999994,0.0,2,3,3,8,Needs Attention
C106764,9,3,82977.09999999999,0.0,1,3,4,8,Needs Attention
C106765,303,1,6419.87,0.0,4,1,1,6,At Risk
C106766,595,3,90042.52,0.0,5,3,4,12,Loyal
C106767,34,3,65956.31,0.0,1,3,3,7,Needs Attention
C106768,191,5,67968.41,0.0,3,4,4,11,Loyal
C106769,46,7,73535.18000000001,11235.19,2,5,4,11,Loyal
C106770,604,1,2352.05,0.0,5,1,1,7,Needs Attention
C106771,34,36,508671.02,35948.21000000001,1,5,5,11,Loyal
C106772,308,5,359682.19,0.0,4,4,5,13,Champions
C106773,109,2,60020.549999999996,0.0,3,2,3,8,Needs Attention
C106774,57,1,12454.55,0.0,2,1,2,5,At Risk
C106776,277,3,22273.18,0.0,4,3,2,9,Needs Attention
C106777,115,1,654.51,0.0,3,1,1,5,At Risk
C106778,562,1,6419.87,0.0,5,1,1,7,Needs Attention
C106779,125,3,6631.35,0.0,3,3,1,7,Needs Attention
C106783,22,17,317819.55,31209.11,1,5,5,11,Loyal
C106784,82,6,30030.29,0.0,2,4,3,9,Needs Attention
C106786,825,1,4473.55,0.0,5,1,1,7,Needs Attention
C106788,650,3,28550.72,827.58,5,3,3,11,Loyal
C106789,200,1,512.75,0.0,3,1,1,5,At Risk
C106790,602,1,5777.88,0.0,5,1,1,7,Needs Attention
C106793,158,1,2034.12,0.0,3,1,1,5,At Risk
C106794,337,2,15600.289999999999,0.0,4,2,2,8,Needs Attention
C106796,84,3,124669.12,0.0,2,3,4,9,Needs Attention
C106797,65,1,5906.28,0.0,2,1,1,4,At Risk
C106798,1074,1,5135.9,0.0,5,1,1,7,Needs Attention
C106800,41,4,31890.37,3731.42,2,4,3,9,Needs Attention
C106801,48,5,77678.7,34288.100000000006,2,4,4,10,Loyal
C106802,382,4,88733.26000000001,0.0,4,4,4,12,Loyal
C106803,67,3,150556.93,0.0,2,3,4,9,Needs Attention
C106804,196,5,136344.78,0.0,3,4,4,11,Loyal
C106805,226,7,118129.9,44185.54,3,5,4,12,Loyal
C106806,957,1,10656.98,0.0,5,1,2,8,Needs Attention
C106807,284,7,91928.91,0.0,4,5,4,13,Champions
C106809,921,1,11555.77,11147.34,5,1,2,8,Needs Attention
C106810,72,3,18073.95,0.0,2,3,2,7,Needs Attention
C106811,300,3,21799.379999999997,0.0,4,3,2,9,Needs Attention
C106812,16,14,144221.01,5555.04,1,5,4,10,Loyal
C106813,26,8,103511.03,4383.83,1,5,4,10,Loyal
C106814,427,3,54810.25,0.0,4,3,3,10,Loyal
C106815,72,6,27029.78,3515.04,2,4,2,8,Needs Attention
C106816,92,1,8987.82,0.0,3,1,2,6,At Risk
C106818,27,9,262404.41000000003,32395.7,1,5,5,11,Loyal
C106820,315,1,18051.2,0.0,4,1,2,7,Needs Attention
C106821,63,1,35491.76,0.0,2,1,3,6,At Risk
C106822,93,1,2416.7,0.0,3,1,1,5,At Risk
C106824,20,19,239571.93,0.0,1,5,5,11,Loyal
C106826,14,15,225675.97,1392.88,1,5,5,11,Loyal
C106827,108,3,64844.299999999996,0.0,3,3,3,9,Needs Attention
C106828,206,1,3051.4,0.0,3,1,1,5,At Risk
C106829,198,5,87084.7,0.0,3,4,4,11,Loyal
C106831,44,1,5521.09,0.0,2,1,1,4,At Risk
C106832,462,2,330834.32,0.0,4,2,5,11,Loyal
C106833,924,1,2619.95,0.0,5,1,1,7,Needs Attention
C106834,17,6,76617.16,0.0,1,4,4,9,Needs Attention
C106835,377,2,14352.53,0.0,4,2,2,8,Needs Attention
C106836,134,1,22141.16,0.0,3,1,2,6,At Risk
C106838,366,1,1094.16,0.0,4,1,1,6,At Risk
C106840,439,3,20294.44,0.0,4,3,2,9,Needs Attention
C106841,787,1,7673.49,0.0,5,1,1,7,Needs Attention
C106842,548,2,131066.38,0.0,5,2,4,11,Loyal
C106844,623,2,104272.66,0.0,5,2,4,11,Loyal
C106845,433,1,12839.74,0.0,4,1,2,7,Needs Attention
C106848,3,2,16627.46,0.0,1,2,2,5,At Risk
C106849,825,2,34269.33,0.0,5,2,3,10,Loyal
C106851,50,4,220643.33,0.0,2,4,5,11,Loyal
C106852,135,5,83713.91,0.0,3,4,4,11,Loyal
C106853,226,1,4361.71,0.0,3,1,1,5,At Risk
C106854,49,4,30530.07,0.0,2,4,3,9,Needs Attention
C106855,874,1,1070.6,0.0,5,1,1,7,Needs Attention
C106856,34,12,250170.36000000002,91738.31999999999,1,5,5,11,Loyal
C106857,71,2,5753.62,0.0,2,2,1,5,At Risk
C106858,218,6,209818.4,0.0,3,4,5,12,Loyal
C106859,539,1,12665.07,0.0,5,1,2,8,Needs Attention
C106860,288,5,135942.97,0.0,4,4,4,12,Loyal
C106861,96,2,86864.77,0.0,3,2,4,9,Needs Attention
C106862,441,1,11170.57,0.0,4,1,2,7,Needs Attention
C106863,143,7,50917.729999999996,9005.94,3,5,3,11,Loyal
C106865,124,2,277371.19,0.0,3,2,5,10,Loyal
C106867,47,1,5970.48,0.0,2,1,1,4,At Risk
C106870,755,1,5970.48,5350.2,5,1,1,7,Needs Attention
C106871,48,7,55346.4,0.0,2,5,3,10,Loyal
C106872,84,5,142536.01,0.0,2,4,4,10,Loyal
C106873,456,3,73221.85,11848.61,4,3,4,11,Loyal
C106874,39,10,54070.25,0.0,2,5,3,10,Loyal
C106875,595,1,6419.87,0.0,5,1,1,7,Needs Attention
C106877,1051,1,6291.47,0.0,5,1,1,7,Needs Attention
C106878,72,1,11812.56,0.0,2,1,2,5,At Risk
C106880,189,3,76547.20999999999,2094.11,3,3,4,10,Loyal
C106881,60,7,136349.81999999998,46755.44,2,5,4,11,Loyal
C106882,598,1,3082.52,0.0,5,1,1,7,Needs Attention
C106883,786,2,41962.72,0.0,5,2,3,10,Loyal
C106884,145,2,23868.54,0.0,3,2,2,7,Needs Attention
C106885,9,13,376831.41000000003,0.0,1,5,5,11,Loyal
C106887,220,1,750.76,0.0,3,1,1,5,At Risk
C106888,818,2,19873.75,0.0,5,2,2,9,Needs Attention
C106890,588,1,52628.72,0.0,5,1,3,9,Needs Attention
C106891,380,2,17102.120000000003,0.0,4,2,2,8,Needs Attention
C106892,292,4,98058.93,0.0,4,4,4,12,Loyal
C106893,224,2,7472.23,3659.63,3,2,1,6,At Risk
C106894,342,1,7686.16,0.0,4,1,1,6,At Risk
C106896,73,9,201408.84,0.0,2,5,5,12,Loyal
C106898,81,2,100706.73000000001,0.0,2,2,4,8,Needs Attention
C106899,922,1,6419.87,0.0,5,1,1,7,Needs Attention
C106900,82,5,69905.43,54463.17,2,4,4,10,Loyal
C106901,10,24,961569.94,363503.19,1,5,5,11,Loyal
C106902,62,5,45696.07,3801.17,2,4,3,9,Needs Attention
C106903,518,1,5328.49,0.0,4,1,1,6,At Risk
C106905,54,5,127499.40000000001,0.0,2,4,4,10,Loyal
C106906,434,1,3974.53,0.0,4,1,1,6,At Risk
C106908,185,2,39417.47,0.0,3,2,3,8,Needs Attention
C106909,134,2,3351.5,0.0,3,2,1,6,At Risk
C106910,241,4,32708.589999999997,683.04,3,4,3,10,Loyal
C106911,566,1,11520.13,0.0,5,1,2,8,Needs Attention
C106912,206,1,3651.9,3639.12,3,1,1,5,At Risk
C106913,113,11,167862.8,10699.37,3,5,5,13,Champions
C106915,0,3,72562.56,0.0,1,3,4,8,Needs Attention
C106917,315,6,60549.78,0.0,4,4,3,11,Loyal
C106918,8,59,1144332.51,32631.04,1,5,5,11,Loyal
C106919,21,7,418708.66,0.0,1,5,5,11,Loyal
C106923,90,5,24793.4,12663.74,2,4,2,8,Needs Attention
C106924,221,4,302577.82999999996,146891.54,3,4,5,12,Loyal
C106925,48,11,170151.26,25077.04,2,5,5,12,Loyal
C106926,90,6,141088.86000000002,10038.82,2,4,4,10,Loyal
C106927,138,1,6899.81,0.0,3,1,1,5,At Risk
C106928,264,1,61317.57,0.0,4,1,3,8,Needs Attention
C106929,374,2,5870.83,0.0,4,2,1,7,Needs Attention
C106930,16,15,454591.97000000003,187114.32,1,5,5,11,Loyal
C106931,885,1,20496.43,0.0,5,1,2,8,Needs Attention
C106932,456,2,1189.63,0.0,4,2,1,7,Needs Attention
C106934,85,6,44280.96000000001,7025.32,2,4,3,9,Needs Attention
C106936,45,7,57304.54,0.0,2,5,3,10,Loyal
C106938,224,1,1304.48,0.0,3,1,1,5,At Risk
C106939,618,1,65914.37,0.0,5,1,3,9,Needs Attention
C106940,74,2,15536.09,0.0,2,3,2,7,Needs Attention
C106942,51,1,19174.9,0.0,2,1,2,5,At Risk
C106945,196,7,31885.420000000002,0.0,3,5,3,11,Loyal
C106947,211,1,12839.74,0.0,3,1,2,6,At Risk
C106949,59,10,386030.39,5273.84,2,5,5,12,Loyal
C106951,5,79,1475905.65,261354.69,1,5,5,11,Loyal
C106954,841,1,6419.87,0.0,5,1,1,7,Needs Attention
C106955,43,16,138607.47,0.0,2,5,4,11,Loyal
C106956,467,1,58976.02,0.0,4,1,3,8,Needs Attention
C106958,3,2,6679.51,0.0,1,3,1,5,At Risk
C106960,330,2,17881.649999999998,6074.78,4,3,2,9,Needs Attention
C106961,45,6,243248.8,9443.380000000001,2,4,5,11,Loyal
C106964,230,5,58440.71000000001,7598.66,3,4,3,10,Loyal
C106965,107,6,124983.38,3093.4,3,4,4,11,Loyal
C106966,76,3,58787.22,0.0,2,3,3,8,Needs Attention
C106967,18,3,20805.61,0.0,1,3,2,6,At Risk
C106969,86,13,188727.56,0.0,2,5,5,12,Loyal
C106970,57,1,2199.69,0.0,2,1,1,4,At Risk
C106971,766,1,1563.08,0.0,5,1,1,7,Needs Attention
C106972,368,3,185800.11,0.0,4,3,5,12,Loyal
C106974,36,5,273024.56,0.0,1,4,5,10,Loyal
C106975,974,2,33959.46,0.0,5,3,3,11,Loyal
C106976,88,2,31703.23,0.0,2,3,3,8,Needs Attention
C106977,446,3,67207.42,0.0,4,3,3,10,Loyal
C106978,126,10,365863.58999999997,37152.02,3,5,5,13,Champions
C106979,480,1,1120.12,0.0,4,1,1,6,At Risk
C106980,36,5,61336.08,3924.69,1,4,3,8,Needs Attention
C106983,808,1,7212.89,0.0,5,1,1,7,Needs Attention
C106984,23,4,21810.84,0.0,1,4,2,7,Needs Attention
C106985,399,1,677.61,0.0,4,1,1,6,At Risk
