customer_id,customer_name,gender,age,city,state,region,signup_date,acquisition_channel,loyalty_tier,customer_segment_seed
C106600,Customer 06600,Female,18,Ahmedabad,Gujarat,West,2023-05-21,Social,Bronze,Discount Seeker
C106601,Customer 06601,Female,32,Kochi,Kerala,South,2025-09-02,Direct,Bronze,Loyal
C106602,Customer 06602,Male,48,Kochi,Kerala,South,2024-05-06,Paid Search,Bronze,New
C106603,Customer 06603,Male,22,Mumbai,Maharashtra,West,2023-11-27,Influencer,Gold,Occasional
C106604,Customer 06604,Female,34,Delhi,Delhi,North,2024-04-06,Email,Bronze,Occasional
C106605,Customer 06605,Female,38,Ahmedabad,Gujarat,West,2023-09-22,Paid Search,Bronze,Discount Seeker
C106606,Customer 06606,Male,19,Pune,Maharashtra,West,2025-06-20,Email,Silver,Discount Seeker
C106607,Customer 06607,Female,27,Kochi,Kerala,South,2025-10-31,Affiliate,Silver,New
C106608,Customer 06608,Female,18,Bengaluru,Karnataka,South,2023-03-29,Social,Bronze,Occasional
C106609,Customer 06609,Female,31,Lucknow,Uttar Pradesh,North,2025-01-13,Organic Search,Bronze,Occasional
C106610,Customer 06610,Female,25,Kolkata,West Bengal,East,2023-12-14,Affiliate,Gold,Loyal
C106611,Customer 06611,Male,35,Delhi,Delhi,North,2023-02-19,Affiliate,Gold,Discount Seeker
C106612,Customer 06612,Female,39,Mumbai,Maharashtra,West,2025-08-12,Affiliate,Gold,Occasional
C106613,Customer 06613,Female,47,Kolkata,West Bengal,East,2023-03-06,Affiliate,Bronze,Occasional
C106614,Customer 06614,Prefer not to say,56,Mumbai,Maharashtra,West,2023-08-02,Paid Search,Silver,New
C106615,Customer 06615,Male,35,Jaipur,Rajasthan,North,2023-01-27,Social,Platinum,Occasional
C106616,Customer 06616,Male,30,Chennai,Tamil Nadu,South,2024-05-02,Email,Gold,Discount Seeker
C106617,Customer 06617,Male,29,Hyderabad,Telangana,South,2024-09-12,Organic Search,Bronze,Occasional
C106618,Customer 06618,Female,23,Delhi,Delhi,North,2023-11-28,Email,Bronze,Prime
C106619,Customer 06619,Female,37,Gurugram,Haryana,North,2023-03-16,Organic Search,Silver,Occasional
C106620,Customer 06620,Female,28,Kolkata,West Bengal,East,2023-05-01,Direct,Bronze,Occasional
C106621,Customer 06621,Female,38,Jaipur,Rajasthan,North,2025-08-24,Organic Search,Bronze,New
C106622,Customer 06622,Female,24,Ahmedabad,Gujarat,West,2025-04-14,Affiliate,Bronze,Loyal
C106623,Customer 06623,Male,28,Chennai,Tamil Nadu,South,2025-08-27,Paid Search,Bronze,Discount Seeker
C106624,Customer 06624,Female,37,Indore,Madhya Pradesh,Central,2024-07-03,Direct,Silver,Occasional
C106625,Customer 06625,Female,32,Chennai,Tamil Nadu,South,2024-07-19,Email,Bronze,Occasional
C106626,Customer 06626,Male,18,Chennai,Tamil Nadu,South,2025-03-24,Social,Bronze,Loyal
C106627,Customer 06627,Female,33,Delhi,Delhi,North,2024-09-30,Organic Search,Gold,Occasional
C106628,Customer 06628,Male,25,Delhi,Delhi,North,2024-03-27,Email,Silver,Prime
C106629,Customer 06629,Female,45,Ahmedabad,Gujarat,West,2023-10-30,Paid Search,Gold,Occasional
C106630,Customer 06630,Male,43,Bengaluru,Karnataka,South,2024-05-17,Affiliate,Bronze,Occasional
C106631,Customer 06631,Male,18,Ahmedabad,Gujarat,West,2023-03-08,Affiliate,Silver,Loyal
C106632,Customer 06632,Male,41,Bhopal,Madhya Pradesh,Central,2023-07-19,Email,Bronze,New
C106633,Customer 06633,Male,37,Hyderabad,Telangana,South,2025-02-02,Paid Search,Platinum,Discount Seeker
C106634,Customer 06634,Female,18,Mumbai,Maharashtra,West,2025-06-17,Organic Search,Bronze,New
C106635,Customer 06635,Female,42,Pune,Maharashtra,West,2023-04-16,Social,Silver,Discount Seeker
C106636,Customer 06636,Female,20,Mumbai,Maharashtra,West,2023-04-11,Social,Bronze,Occasional
C106637,Customer 06637,Female,44,Jaipur,Rajasthan,North,2023-03-30,Email,Gold,Occasional
C106638,Customer 06638,Male,27,Chennai,Tamil Nadu,South,2025-03-30,Social,Bronze,Loyal
C106639,Customer 06639,Female,18,Hyderabad,Telangana,South,2023-11-19,Social,Bronze,Loyal
C106640,Customer 06640,Female,54,Chennai,Tamil Nadu,South,2023-12-05,Social,Silver,Occasional
C106641,Customer 06641,Male,18,Chennai,Tamil Nadu,South,2023-01-13,Social,Bronze,Loyal
C106642,Customer 06642,Female,25,Bengaluru,Karnataka,South,2025-10-03,Direct,Bronze,Discount Seeker
C106643,Customer 06643,Male,27,Delhi,Delhi,North,2024-03-25,Organic Search,Bronze,Loyal
C106644,Customer 06644,Female,28,Hyderabad,Telangana,South,2025-04-05,Organic Search,Bronze,Prime
C106645,Customer 06645,Non-binary,40,Kochi,Kerala,South,2025-01-02,Paid Search,Bronze,Occasional
C106646,Customer 06646,Female,34,Mumbai,Maharashtra,West,2023-05-27,Paid Search,Bronze,Occasional
C106647,Customer 06647,Male,43,Bengaluru,Karnataka,South,2025-04-09,Email,Gold,Loyal
C106648,Customer 06648,Male,37,Delhi,Delhi,North,2024-07-23,Direct,Silver,Loyal
C106649,Customer 06649,Prefer not to say,18,Hyderabad,Telangana,South,2024-09-17,Affiliate,Silver,Occasional
C106650,Customer 06650,Prefer not to say,38,Mumbai,Maharashtra,West,2023-07-27,Influencer,Bronze,Discount Seeker
C106651,Customer 06651,Male,35,Ahmedabad,Gujarat,West,2025-05-26,Organic Search,Silver,Loyal
C106652,Customer 06652,Female,27,Mumbai,Maharashtra,West,2025-08-22,Organic Search,Silver,Discount Seeker
C106653,Customer 06653,Male,54,Pune,Maharashtra,West,2024-02-25,Organic Search,Platinum,Occasional
C106654,Customer 06654,Male,39,Delhi,Delhi,North,2023-04-06,Email,Bronze,Discount Seeker
C106655,Customer 06655,Male,42,Hyderabad,Telangana,South,2025-05-28,Social,Silver,Prime
C106656,Customer 06656,Male,43,Delhi,Delhi,North,2025-07-07,Paid Search,Silver,New
C106657,Customer 06657,Male,29,Ahmedabad,Gujarat,West,2024-06-08,Paid Search,Silver,Occasional
C106658,Customer 06658,Female,39,Bhopal,Madhya Pradesh,Central,2024-08-22,Direct,Bronze,Loyal
C106659,Customer 06659,Female,36,Delhi,Delhi,North,2023-08-19,Organic Search,Gold,Discount Seeker
C106660,Customer 06660,Female,27,Bhopal,Madhya Pradesh,Central,2023-03-11,Paid Search,Bronze,Occasional
C106661,Customer 06661,Male,21,Bengaluru,Karnataka,South,2025-09-04,Social,Bronze,Loyal
C106662,Customer 06662,Male,33,Chennai,Tamil Nadu,South,2024-05-14,Social,Bronze,Discount Seeker
C106663,Customer 06663,Female,39,Kolkata,West Bengal,East,2023-10-12,Email,Gold,Discount Seeker
C106664,Customer 06664,Male,33,Delhi,Delhi,North,2024-12-18,Email,Silver,Loyal
C106665,Customer 06665,Female,31,Hyderabad,Telangana,South,2023-01-28,Affiliate,Bronze,Occasional
C106666,Customer 06666,Female,33,Mumbai,Maharashtra,West,2023-03-24,Direct,Bronze,Occasional
C106667,Customer 06667,Male,30,Kolkata,West Bengal,East,2023-09-09,Paid Search,Silver,Prime
C106668,Customer 06668,Male,48,Hyderabad,Telangana,South,2024-04-11,Direct,Gold,Occasional
C106669,Customer 06669,Female,36,Kochi,Kerala,South,2024-01-15,Email,Silver,Loyal
C106670,Customer 06670,Male,28,Delhi,Delhi,North,2023-07-13,Direct,Silver,Loyal
C106671,Customer 06671,Male,18,Indore,Madhya Pradesh,Central,2023-12-30,Social,Bronze,Prime
C106672,Customer 06672,Male,31,Mumbai,Maharashtra,West,2023-12-12,Organic Search,Bronze,Loyal
C106673,Customer 06673,Non-binary,27,Pune,Maharashtra,West,2024-06-27,Email,Bronze,Discount Seeker
C106674,Customer 06674,Female,27,Bengaluru,Karnataka,South,2024-08-05,Influencer,Silver,Occasional
C106675,Customer 06675,Female,42,Delhi,Delhi,North,2025-07-03,Direct,Silver,Loyal
C106676,Customer 06676,Female,34,Mumbai,Maharashtra,West,2025-04-15,Organic Search,Bronze,Loyal
C106677,Customer 06677,Male,18,Pune,Maharashtra,West,2023-10-30,Social,Bronze,Occasional
C106678,Customer 06678,Female,39,Delhi,Delhi,North,2025-07-23,Direct,Bronze,Occasional
C106679,Customer 06679,Male,18,Chennai,Tamil Nadu,South,2024-06-22,Social,Gold,Occasional
C106680,Customer 06680,Male,40,Gurugram,Haryana,North,2023-07-14,Social,Bronze,Prime
C106681,Customer 06681,Male,28,Bengaluru,Karnataka,South,2023-12-19,Influencer,Silver,Discount Seeker
C106682,Customer 06682,Female,34,Mumbai,Maharashtra,West,2025-02-06,Social,Bronze,New
C106683,Customer 06683,Male,33,Mumbai,Maharashtra,West,2025-04-30,Organic Search,Bronze,Discount Seeker
C106684,Customer 06684,Female,32,Mumbai,Maharashtra,West,2024-01-23,Organic Search,Bronze,Discount Seeker
C106685,Customer 06685,Male,35,Hyderabad,Telangana,South,2023-06-13,Social,Bronze,Loyal
C106686,Customer 06686,Male,34,Ahmedabad,Gujarat,West,2023-07-18,Social,Bronze,Occasional
C106687,Customer 06687,Female,52,Bengaluru,Karnataka,South,2023-04-18,Direct,Bronze,Loyal
C106688,Customer 06688,Male,35,Mumbai,Maharashtra,West,2024-12-24,Affiliate,Silver,Discount Seeker
C106689,Customer 06689,Male,35,Pune,Maharashtra,West,2024-06-04,Organic Search,Gold,Discount Seeker
C106690,Customer 06690,Male,26,Bengaluru,Karnataka,South,2024-04-11,Affiliate,Gold,Loyal
C106691,Customer 06691,Female,37,Chennai,Tamil Nadu,South,2024-11-26,Organic Search,Bronze,Discount Seeker
C106692,Customer 06692,Female,23,Indore,Madhya Pradesh,Central,2025-05-07,Organic Search,Bronze,Occasional
C106693,Customer 06693,Female,45,Bengaluru,Karnataka,South,2025-04-03,Social,Silver,New
C106694,Customer 06694,Male,18,Chennai,Tamil Nadu,South,2023-05-22,Social,Bronze,New
C106695,Customer 06695,Female,25,Jaipur,Rajasthan,North,2024-09-02,Paid Search,Silver,Prime
C106696,Customer 06696,Prefer not to say,18,Kolkata,West Bengal,East,2025-07-02,Social,Gold,Discount Seeker
C106697,Customer 06697,Non-binary,37,Ahmedabad,Gujarat,West,2025-03-11,Direct,Bronze,Loyal
C106698,Customer 06698,Female,29,Ahmedabad,Gujarat,West,2023-12-07,Email,Bronze,Occasional
C106699,Customer 06699,Male,40,Chennai,Tamil Nadu,South,2024-02-11,Paid Search,Bronze,Occasional
C106700,Customer 06700,Female,23,Chennai,Tamil Nadu,South,2025-07-10,Direct,Bronze,Loyal
C106701,Customer 06701,Female,38,Kolkata,West Bengal,East,2023-02-04,Organic Search,Bronze,Discount Seeker
C106702,Customer 06702,Female,39,Kolkata,West Bengal,East,2024-06-27,Organic Search,Gold,Occasional
C106703,Customer 06703,Male,35,Kolkata,West Bengal,East,2023-05-01,Paid Search,Bronze,Occasional
C106704,Customer 06704,Male,33,Bengaluru,Karnataka,South,2025-07-14,Paid Search,Bronze,Discount Seeker
C106705,Customer 06705,Female,34,Lucknow,Uttar Pradesh,North,2023-02-10,Organic Search,Bronze,Occasional
C106706,Customer 06706,Female,24,Delhi,Delhi,North,2023-01-25,Paid Search,Bronze,Prime
C106707,Customer 06707,Female,22,Mumbai,Maharashtra,West,2023-12-07,Social,Silver,Loyal
C106708,Customer 06708,Male,38,Bengaluru,Karnataka,South,2023-07-27,Paid Search,Bronze,Loyal
C106709,Customer 06709,Female,29,Delhi,Delhi,North,2024-05-27,Organic Search,Silver,Discount Seeker
C106710,Customer 06710,Male,38,Pune,Maharashtra,West,2023-11-07,Email,Gold,Loyal
C106711,Customer 06711,Male,49,Delhi,Delhi,North,2024-01-04,Social,Silver,Occasional
C106712,Customer 06712,Female,28,Pune,Maharashtra,West,2024-08-07,Email,Bronze,Occasional
C106713,Customer 06713,Male,27,Chennai,Tamil Nadu,South,2024-08-03,Paid Search,Bronze,Discount Seeker
C106714,Customer 06714,Male,30,Mumbai,Maharashtra,West,2025-08-25,Affiliate,Gold,Discount Seeker
C106715,Customer 06715,Male,33,Delhi,Delhi,North,2024-05-12,Influencer,Bronze,Loyal
C106716,Customer 06716,Male,39,Chennai,Tamil Nadu,South,2024-08-06,Paid Search,Bronze,Occasional
C106717,Customer 06717,Male,33,Ahmedabad,Gujarat,West,2024-12-02,Email,Bronze,Loyal
C106718,Customer 06718,Male,54,Bengaluru,Karnataka,South,2023-06-30,Affiliate,Silver,New
C106719,Customer 06719,Female,37,Delhi,Delhi,North,2024-11-21,Social,Silver,Occasional
C106720,Customer 06720,Male,41,Bengaluru,Karnataka,South,2025-06-11,Paid Search,Gold,Prime
C106721,Customer 06721,Female,33,Mumbai,Maharashtra,West,2023-11-26,Organic Search,Silver,Prime
C106722,Customer 06722,Female,43,Mumbai,Maharashtra,West,2023-07-04,Email,Platinum,Discount Seeker
C106723,Customer 06723,Male,31,Gurugram,Haryana,North,2023-12-25,Social,Platinum,Occasional
C106724,Customer 06724,Female,27,Mumbai,Maharashtra,West,2023-10-12,Direct,Bronze,New
C106725,Customer 06725,Female,42,Mumbai,Maharashtra,West,2024-08-28,Organic Search,Bronze,Occasional
C106726,Customer 06726,Female,32,Surat,Gujarat,West,2025-06-12,Organic Search,Gold,Occasional
C106727,Customer 06727,Male,35,Pune,Maharashtra,West,2024-09-09,Paid Search,Platinum,Discount Seeker
C106728,Customer 06728,Male,43,Hyderabad,Telangana,South,2023-05-10,Social,Silver,Discount Seeker
C106729,Customer 06729,Female,34,Pune,Maharashtra,West,2023-11-22,Email,Bronze,Occasional
C106730,Customer 06730,Male,32,Indore,Madhya Pradesh,Central,2024-12-14,Organic Search,Bronze,Prime
C106731,Customer 06731,Male,28,Mumbai,Maharashtra,West,2023-12-08,Email,Platinum,Discount Seeker
C106732,Customer 06732,Female,44,Delhi,Delhi,North,2024-08-29,Affiliate,Bronze,Discount Seeker
C106733,Customer 06733,Male,30,Surat,Gujarat,West,2024-12-19,Direct,Gold,Discount Seeker
C106734,Customer 06734,Female,32,Jaipur,Rajasthan,North,2023-12-07,Direct,Bronze,Prime
C106735,Customer 06735,Male,36,Noida,Uttar Pradesh,North,2024-11-01,Social,Platinum,New
C106736,Customer 06736,Male,36,Bengaluru,Karnataka,South,2024-02-17,Direct,Bronze,Occasional
C106737,Customer 06737,Female,43,Indore,Madhya Pradesh,Central,2023-05-20,Social,Platinum,Loyal
C106738,Customer 06738,Male,32,Bengaluru,Karnataka,South,2024-01-21,Organic Search,Silver,Discount Seeker
C106739,Customer 06739,Female,47,Kolkata,West Bengal,East,2024-04-01,Influencer,Gold,Discount Seeker
C106740,Customer 06740,Male,31,Surat,Gujarat,West,2023-01-03,Organic Search,Bronze,Prime
C106741,Customer 06741,Female,37,Delhi,Delhi,North,2025-07-12,Paid Search,Bronze,Occasional
C106742,Customer 06742,Male,31,Delhi,Delhi,North,2024-06-30,Organic Search,Bronze,Occasional
C106743,Customer 06743,Male,54,Chennai,Tamil Nadu,South,2023-02-07,Social,Silver,Discount Seeker
C106744,Customer 06744,Female,29,Lucknow,Uttar Pradesh,North,2025-06-17,Social,Bronze,Prime
C106745,Customer 06745,Male,30,Mumbai,Maharashtra,West,2025-06-04,Email,Silver,Discount Seeker
C106746,Customer 06746,Female,34,Lucknow,Uttar Pradesh,North,2023-01-13,Organic Search,Bronze,New
C106747,Customer 06747,Male,30,Bengaluru,Karnataka,South,2023-06-18,Organic Search,Silver,New
C106748,Customer 06748,Male,36,Bengaluru,Karnataka,South,2024-01-12,Paid Search,Bronze,Loyal
C106749,Customer 06749,Female,45,Bengaluru,Karnataka,South,2024-06-09,Organic Search,Gold,Occasional
C106750,Customer 06750,Female,34,Kochi,Kerala,South,2025-01-21,Organic Search,Bronze,Occasional
C106751,Customer 06751,Female,35,Mumbai,Maharashtra,West,2024-03-15,Paid Search,Gold,Occasional
C106752,Customer 06752,Male,31,Chennai,Tamil Nadu,South,2024-09-25,Influencer,Silver,Occasional
C106753,Customer 06753,Male,28,Mumbai,Maharashtra,West,2023-01-11,Affiliate,Bronze,New
C106754,Customer 06754,Female,34,Indore,Madhya Pradesh,Central,2024-11-12,Paid Search,Gold,Discount Seeker
C106755,Customer 06755,Female,33,Jaipur,Rajasthan,North,2025-08-05,Paid Search,Bronze,Occasional
C106756,Customer 06756,Male,45,Delhi,Delhi,North,2024-06-28,Direct,Silver,New
C106757,Customer 06757,Female,23,Bengaluru,Karnataka,South,2024-04-15,Email,Silver,New
C106758,Customer 06758,Female,48,Bengaluru,Karnataka,South,2023-11-04,Direct,Gold,Loyal
C106759,Customer 06759,Male,32,Bengaluru,Karnataka,South,2025-09-14,Direct,Bronze,Occasional
C106760,Customer 06760,Female,34,Lucknow,Uttar Pradesh,North,2023-02-04,Organic Search,Bronze,New
C106761,Customer 06761,Non-binary,22,Chennai,Tamil Nadu,South,2023-10-24,Organic Search,Gold,Discount Seeker
C106762,Customer 06762,Female,39,Hyderabad,Telangana,South,2023-05-24,Paid Search,Bronze,Discount Seeker
C106763,Customer 06763,Male,23,Kolkata,West Bengal,East,2025-06-15,Email,Silver,Occasional
C106764,Customer 06764,Female,37,Hyderabad,Telangana,South,2024-05-14,Direct,Gold,Prime
C106765,Customer 06765,Female,36,Mumbai,Maharashtra,West,2025-08-12,Paid Search,Bronze,Prime
C106766,Customer 06766,Female,30,Mumbai,Maharashtra,West,2024-11-19,Direct,Bronze,Occasional
C106767,Customer 06767,Prefer not to say,18,Bengaluru,Karnataka,South,2024-07-30,Email,Bronze,Occasional
C106768,Customer 06768,Male,55,Pune,Maharashtra,West,2024-06-19,Email,Gold,New
C106769,Customer 06769,Female,22,Mumbai,Maharashtra,West,2023-07-29,Affiliate,Platinum,Occasional
C106770,Customer 06770,Non-binary,36,Chennai,Tamil Nadu,South,2024-08-04,Social,Gold,Occasional
C106771,Customer 06771,Female,26,Delhi,Delhi,North,2024-12-10,Email,Bronze,Occasional
C106772,Customer 06772,Female,43,Kolkata,West Bengal,East,2025-09-26,Affiliate,Bronze,Loyal
C106773,Customer 06773,Female,29,Mumbai,Maharashtra,West,2024-07-22,Email,Gold,Occasional
C106774,Customer 06774,Male,25,Hyderabad,Telangana,South,2025-08-29,Organic Search,Gold,Occasional
C106775,Customer 06775,Female,39,Mumbai,Maharashtra,West,2025-09-04,Social,Bronze,Discount Seeker
C106776,Customer 06776,Female,20,Bengaluru,Karnataka,South,2024-06-24,Email,Bronze,Occasional
C106777,Customer 06777,Non-binary,29,Mumbai,Maharashtra,West,2024-03-30,Direct,Bronze,Occasional
C106778,Customer 06778,Male,40,Hyderabad,Telangana,South,2023-05-28,Organic Search,Silver,New
C106779,Customer 06779,Female,48,Ahmedabad,Gujarat,West,2023-10-05,Organic Search,Bronze,Loyal
C106780,Customer 06780,Male,23,Mumbai,Maharashtra,West,2025-06-28,Paid Search,Bronze,Discount Seeker
C106781,Customer 06781,Female,27,Ahmedabad,Gujarat,West,2023-05-24,Affiliate,Gold,Prime
C106782,Customer 06782,Male,37,Chennai,Tamil Nadu,South,2024-02-15,Social,Bronze,Occasional
C106783,Customer 06783,Female,18,Hyderabad,Telangana,South,2024-12-24,Paid Search,Bronze,Discount Seeker
C106784,Customer 06784,Male,47,Pune,Maharashtra,West,2023-09-07,Email,Silver,Occasional
C106785,Customer 06785,Male,23,Bengaluru,Karnataka,South,2025-10-05,Social,Gold,Occasional
C106786,Customer 06786,Female,29,Kolkata,West Bengal,East,2024-11-03,Email,Silver,Occasional
C106787,Customer 06787,Female,36,Jaipur,Rajasthan,North,2023-01-30,Social,Platinum,Loyal
C106788,Customer 06788,Female,34,Jaipur,Rajasthan,North,2023-09-13,Affiliate,Gold,Discount Seeker
C106789,Customer 06789,Male,23,Delhi,Delhi,North,2025-02-05,Organic Search,Bronze,Occasional
C106790,Customer 06790,Male,50,Pune,Maharashtra,West,2025-06-12,Organic Search,Bronze,Discount Seeker
C106791,Customer 06791,Male,18,Mumbai,Maharashtra,West,2025-08-17,Email,Bronze,New
C106792,Customer 06792,Prefer not to say,22,Hyderabad,Telangana,South,2025-05-30,Organic Search,Silver,Discount Seeker
C106793,Customer 06793,Male,27,Mumbai,Maharashtra,West,2023-03-19,Paid Search,Silver,Prime
C106794,Customer 06794,Non-binary,24,Delhi,Delhi,North,2025-01-25,Paid Search,Silver,Occasional
C106795,Customer 06795,Male,45,Pune,Maharashtra,West,2023-04-25,Email,Silver,Occasional
C106796,Customer 06796,Female,18,Surat,Gujarat,West,2023-03-21,Affiliate,Bronze,Loyal
C106797,Customer 06797,Male,49,Mumbai,Maharashtra,West,2024-12-17,Direct,Bronze,Occasional
C106798,Customer 06798,Female,30,Chennai,Tamil Nadu,South,2024-05-09,Paid Search,Bronze,Occasional
C106799,Customer 06799,Female,19,Pune,Maharashtra,West,2024-11-01,Organic Search,Bronze,Occasional
C106800,Customer 06800,Female,18,Indore,Madhya Pradesh,Central,2025-05-31,Influencer,Bronze,Loyal
C106801,Customer 06801,Female,31,Pune,Maharashtra,West,2023-03-13,Organic Search,Gold,Occasional
C106802,Customer 06802,Male,26,Mumbai,Maharashtra,West,2024-06-29,Affiliate,Silver,Prime
C106803,Customer 06803,Female,35,Mumbai,Maharashtra,West,2025-05-13,Organic Search,Silver,Loyal
C106804,Customer 06804,Female,28,Pune,Maharashtra,West,2024-03-31,Social,Bronze,Discount Seeker
C106805,Customer 06805,Male,43,Delhi,Delhi,North,2024-06-25,Email,Gold,Occasional
C106806,Customer 06806,Male,32,Indore,Madhya Pradesh,Central,2024-05-30,Social,Gold,Occasional
C106807,Customer 06807,Female,29,Indore,Madhya Pradesh,Central,2025-07-27,Social,Bronze,Occasional
C106808,Customer 06808,Female,43,Bhopal,Madhya Pradesh,Central,2023-02-21,Organic Search,Bronze,Occasional
C106809,Customer 06809,Female,35,Bengaluru,Karnataka,South,2025-06-27,Organic Search,Gold,Prime
C106810,Customer 06810,Male,41,Kolkata,West Bengal,East,2025-04-24,Social,Silver,Prime
C106811,Customer 06811,Female,44,Pune,Maharashtra,West,2025-04-20,Direct,Gold,New
C106812,Customer 06812,Non-binary,30,Mumbai,Maharashtra,West,2024-03-02,Social,Silver,Loyal
C106813,Customer 06813,Female,33,Delhi,Delhi,North,2024-06-17,Social,Gold,Discount Seeker
C106814,Customer 06814,Male,41,Delhi,Delhi,North,2024-01-17,Influencer,Silver,Occasional
