review_id,order_id,customer_id,product_id,review_date,rating,review_text
R913577,O532737,C111915,P200085,2025-03-10,4,Fast delivery
R913578,O532738,C100945,P200063,2025-12-13,5,Not worth the price
R913579,O532745,C103739,P200041,2023-07-03,2,Late delivery
R913580,O532747,C106980,P200286,2025-03-23,1,Quality could be better
R913581,O532750,C104558,P200600,2024-01-09,4,Late delivery
R913582,O532756,C105451,P200033,2023-10-11,4,Size or fit issue
R913583,O532758,C102455,P200264,2025-04-01,4,Late delivery
R913584,O532760,C102061,P200033,2023-10-09,4,Excellent value
R913585,O532761,C110563,P200600,2024-03-05,5,Product matched expectations
R913586,O532763,C110061,P200219,2024-10-30,4,Size or fit issue
R913587,O532765,C100206,P200600,2024-11-06,4,Size or fit issue
R913588,O532766,C110906,P200026,2025-10-15,4,Quality could be better
R913589,O532767,C111602,P200600,2024-10-09,4,Fast delivery
R913590,O532769,C101770,P200460,2025-08-03,1,Not worth the price
R913591,O532770,C111379,P200600,2023-12-11,3,Excellent value
R913592,O532771,C101730,P200464,2026-01-01,3,Would buy again
R913593,O532773,C107810,P200368,2023-06-22,4,Product matched expectations
R913594,O532774,C110438,P200600,2024-08-14,5,Product matched expectations
R913595,O532776,C104228,P200039,2025-10-19,5,Product matched expectations
R913596,O532777,C103071,P200600,2025-11-20,4,Excellent value
R913597,O532781,C110782,P200600,2025-09-26,5,Size or fit issue
R913598,O532782,C100206,P200090,2024-06-24,4,Would buy again
R913599,O532783,C111447,P200600,2023-01-25,4,Fast delivery
R913600,O532788,C111379,P200165,2023-11-03,3,Not worth the price
R913601,O532789,C111306,P200451,2024-10-29,4,Size or fit issue
R913602,O532791,C101034,P200036,2024-12-24,5,Not worth the price
R913603,O532792,C107333,P200600,2024-01-02,5,Excellent value
R913604,O532794,C107917,P200491,2023-12-12,2,Would buy again
R913605,O532795,C106629,P200028,2023-07-20,5,Not worth the price
R913606,O532797,C111303,P200213,2025-07-02,4,Size or fit issue
R913607,O532801,C100211,P200600,2025-11-29,3,Fast delivery
R913608,O532803,C103472,P200317,2024-07-17,4,Would buy again
R913609,O532805,C106918,P200600,2025-01-08,4,Fast delivery
R913610,O532806,C105986,P200197,2025-01-18,4,Not worth the price
R913611,O532807,C101248,P200014,2023-04-05,3,Not worth the price
R913612,O532810,C103216,P200560,2024-11-08,5,Product matched expectations
R913613,O532812,C111659,P200157,2023-08-19,2,Late delivery
R913614,O532818,C105143,P200600,2025-12-19,5,Size or fit issue
R913615,O532819,C108981,P200460,2023-07-21,4,Fast delivery
R913616,O532822,C111994,P200462,2025-01-25,2,Excellent value
R913617,O532829,C101068,P200020,2024-11-30,1,Late delivery
R913618,O532830,C105759,P200012,2025-10-02,5,Quality could be better
R913619,O532833,C111491,P200197,2025-11-01,4,Excellent value
R913620,O532834,C106382,P200157,2025-03-11,4,Product matched expectations
R913621,O532835,C110061,P200486,2024-04-18,4,Size or fit issue
R913622,O532836,C106826,P200368,2024-05-30,4,Not worth the price
R913623,O532838,C108086,P200451,2024-11-16,4,Not worth the price
R913624,O532841,C110386,P200600,2023-07-02,3,Quality could be better
R913625,O532842,C103603,P200619,2024-11-01,4,Fast delivery
R913626,O532845,C110118,P200170,2025-12-26,4,Not worth the price
R913627,O532847,C102153,P200458,2025-10-23,3,Would buy again
R913628,O532849,C101889,P200352,2023-10-09,5,Would buy again
R913629,O532850,C109744,P200397,2023-12-10,5,Excellent value
R913630,O532851,C100185,P200600,2023-09-15,2,Late delivery
R913631,O532852,C101789,P200517,2023-09-07,4,Product matched expectations
R913632,O532853,C106198,P200600,2023-05-04,4,Size or fit issue
R913633,O532854,C104059,P200063,2023-05-27,3,Product matched expectations
R913634,O532855,C102245,P200600,2023-08-06,5,Would buy again
R913635,O532857,C110061,P200267,2024-12-07,4,Not worth the price
R913636,O532858,C106188,P200419,2025-06-18,3,Excellent value
R913637,O532862,C109011,P200488,2023-01-27,4,Quality could be better
R913638,O532863,C102056,P200197,2025-12-06,3,Excellent value
R913639,O532866,C111118,P200600,2025-12-25,5,Late delivery
R913640,O532867,C107426,P200600,2024-05-10,3,Size or fit issue
R913641,O532869,C100807,P200464,2025-10-16,4,Late delivery
R913642,O532870,C108486,P200600,2024-05-01,4,Not worth the price
R913643,O532871,C102056,P200440,2025-06-14,4,Quality could be better
R913644,O532873,C106198,P200284,2025-02-09,4,Would buy again
R913645,O532874,C110196,P200370,2023-03-27,4,Would buy again
R913646,O532880,C110675,P200058,2024-08-18,5,Would buy again
R913647,O532881,C109011,P200014,2024-11-11,5,Excellent value
R913648,O532884,C110033,P200460,2025-02-28,1,Quality could be better
R913649,O532885,C108561,P200600,2025-08-14,4,Product matched expectations
R913650,O532889,C111040,P200597,2025-06-26,4,Size or fit issue
R913651,O532891,C106198,P200545,2023-06-13,4,Would buy again
R913652,O532892,C110057,P200600,2025-02-18,5,Would buy again
R913653,O532894,C102327,P200637,2024-10-14,4,Size or fit issue
R913654,O532895,C111063,P200600,2025-08-25,5,Late delivery
R913655,O532898,C102269,P200600,2023-12-08,4,Product matched expectations
R913656,O532899,C111687,P200007,2023-11-29,4,Late delivery
R913657,O532903,C103662,P200334,2025-06-10,3,Would buy again
R913658,O532905,C102759,P200552,2025-10-14,3,Size or fit issue
R913659,O532915,C100002,P200600,2025-11-12,4,Fast delivery
R913660,O532916,C109922,P200600,2024-10-11,4,Excellent value
R913661,O532921,C106005,P200460,2025-06-15,4,Product matched expectations
R913662,O532927,C107523,P200002,2023-07-07,3,Product matched expectations
R913663,O532928,C110322,P200619,2025-12-21,3,Not worth the price
R913664,O532929,C108561,P200197,2024-01-05,5,Late delivery
R913665,O532933,C103899,P200352,2025-12-05,4,Fast delivery
R913666,O532934,C106198,P200626,2024-08-04,5,Late delivery
R913667,O532937,C107591,P200239,2024-10-09,4,Size or fit issue
R913668,O532938,C110061,P200047,2023-10-30,2,Not worth the price
R913669,O532939,C109165,P200600,2023-06-12,4,Size or fit issue
R913670,O532942,C110714,P200063,2025-10-01,3,Excellent value
R913671,O532943,C111379,P200161,2025-03-31,5,Quality could be better
R913672,O532945,C103485,P200600,2023-01-17,3,Size or fit issue
R913673,O532946,C104406,P200119,2024-01-29,4,Product matched expectations
R913674,O532947,C109430,P200197,2024-01-17,5,Excellent value
R913675,O532949,C106579,P200033,2025-09-16,4,Fast delivery
R913676,O532950,C109688,P200615,2024-12-22,4,Product matched expectations
R913677,O532952,C110056,P200446,2025-02-19,4,Excellent value
R913678,O532957,C100838,P200018,2024-12-26,4,Fast delivery
R913679,O532962,C110438,P200600,2023-07-10,4,Not worth the price
R913680,O532964,C106198,P200197,2025-08-29,4,Product matched expectations
R913681,O532965,C105036,P200412,2023-08-22,5,Would buy again
R913682,O532966,C100853,P200466,2023-08-20,4,Size or fit issue
R913683,O532968,C110163,P200394,2024-03-12,3,Size or fit issue
R913684,O532970,C105069,P200104,2023-02-03,4,Size or fit issue
R913685,O532971,C106969,P200150,2025-10-26,5,Excellent value
R913686,O532972,C104309,P200239,2023-05-11,4,Size or fit issue
R913687,O532973,C106762,P200567,2024-01-30,2,Late delivery
R913688,O532975,C111746,P200267,2025-03-19,5,Quality could be better
R913689,O532976,C101849,P200350,2023-11-19,4,Would buy again
R913690,O532977,C111968,P200039,2023-09-11,4,Late delivery
R913691,O532978,C110321,P200600,2023-12-01,4,Excellent value
R913692,O532981,C107624,P200600,2024-04-01,4,Would buy again
R913693,O532983,C111628,P200464,2025-02-06,3,Quality could be better
R913694,O532988,C103603,P200224,2023-11-06,3,Excellent value
R913695,O532989,C106651,P200157,2024-08-30,4,Late delivery
R913696,O532991,C109809,P200063,2025-07-03,3,Quality could be better
R913697,O532992,C104674,P200600,2025-04-08,5,Late delivery
R913698,O532994,C107034,P200399,2024-10-27,5,Would buy again
R913699,O532996,C110061,P200382,2025-05-24,5,Not worth the price
R913700,O532997,C108561,P200033,2024-12-21,4,Fast delivery
R913701,O533001,C108597,P200627,2024-12-08,4,Not worth the price
R913702,O533009,C108480,P200429,2024-12-19,3,Product matched expectations
R913703,O533012,C111777,P200216,2024-04-24,5,Product matched expectations
R913704,O533013,C108660,P200049,2025-09-27,4,Excellent value
R913705,O533014,C110951,P200600,2023-05-04,5,Fast delivery
R913706,O533015,C104353,P200433,2024-01-05,4,Would buy again
R913707,O533016,C105072,P200464,2024-08-14,5,Quality could be better
R913708,O533020,C107397,P200538,2025-11-22,5,Not worth the price
R913709,O533022,C111729,P200600,2024-06-16,4,Would buy again
R913710,O533028,C105846,P200626,2024-02-12,4,Would buy again
R913711,O533030,C111379,P200292,2025-07-04,4,Late delivery
R913712,O533032,C107436,P200600,2024-08-23,4,Size or fit issue
R913713,O533034,C100323,P200063,2025-12-08,4,Late delivery
R913714,O533035,C104784,P200195,2025-11-07,4,Quality could be better
R913715,O533038,C106311,P200600,2023-11-15,5,Would buy again
R913716,O533039,C108940,P200446,2023-10-21,3,Excellent value
R913717,O533040,C107202,P200394,2023-05-16,4,Not worth the price
R913718,O533044,C109506,P200388,2024-05-18,4,Quality could be better
R913719,O533046,C102717,P200328,2025-10-09,4,Fast delivery
R913720,O533050,C106396,P200355,2024-03-31,5,Fast delivery
R913721,O533053,C101446,P200221,2025-06-27,4,Fast delivery
R913722,O533057,C107456,P200328,2024-10-29,3,Late delivery
R913723,O533059,C111866,P200464,2023-04-06,4,Not worth the price
R913724,O533060,C100031,P200007,2025-12-15,4,Not worth the price
R913725,O533063,C108312,P200600,2023-07-27,4,Fast delivery
R913726,O533064,C110116,P200033,2024-11-12,3,Product matched expectations
R913727,O533065,C100307,P200600,2025-06-28,5,Would buy again
R913728,O533067,C111590,P200600,2024-10-13,5,Quality could be better
R913729,O533068,C102235,P200216,2025-12-02,2,Quality could be better
R913730,O533069,C102153,P200399,2025-03-03,4,Product matched expectations
R913731,O533070,C102747,P200615,2025-07-05,5,Late delivery
R913732,O533073,C101334,P200363,2025-12-03,4,Quality could be better
R913733,O533080,C104911,P200107,2025-10-21,4,Quality could be better
R913734,O533083,C102056,P200018,2023-09-30,5,Late delivery
R913735,O533085,C110463,P200600,2024-08-14,3,Quality could be better
R913736,O533089,C104970,P200600,2023-03-25,3,Quality could be better
R913737,O533090,C111276,P200161,2025-09-23,4,Fast delivery
R913738,O533091,C108935,P200013,2023-12-09,4,Would buy again
R913739,O533100,C111069,P200364,2023-06-01,3,Excellent value
R913740,O533102,C108258,P200517,2023-07-18,4,Fast delivery
R913741,O533104,C110254,P200007,2025-07-13,3,Product matched expectations
R913742,O533105,C110751,P200036,2024-06-20,3,Excellent value
R913743,O533106,C104039,P200600,2024-10-01,4,Would buy again
R913744,O533107,C100078,P200600,2023-10-26,5,Product matched expectations
R913745,O533109,C101685,P200041,2025-12-18,3,Size or fit issue
R913746,O533110,C106707,P200464,2024-12-28,2,Excellent value
R913747,O533113,C102559,P200167,2025-12-18,5,Quality could be better
R913748,O533114,C100002,P200600,2024-01-12,5,Would buy again
R913749,O533115,C105072,P200109,2023-10-13,3,Late delivery
R913750,O533120,C101216,P200402,2023-11-04,4,Product matched expectations
R913751,O533124,C100214,P200216,2025-10-06,2,Late delivery
R913752,O533127,C111348,P200600,2025-08-18,4,Excellent value
R913753,O533132,C111575,P200197,2023-08-26,5,Would buy again
R913754,O533133,C103798,P200619,2023-12-14,3,Size or fit issue
R913755,O533134,C104959,P200041,2025-06-29,3,Would buy again
R913756,O533135,C111216,P200600,2025-01-20,4,Quality could be better
R913757,O533137,C102606,P200046,2023-05-06,4,Size or fit issue
R913758,O533138,C102483,P200161,2025-06-22,4,Excellent value
R913759,O533143,C110714,P200600,2025-08-18,3,Not worth the price
R913760,O533144,C107958,P200597,2024-10-10,4,Would buy again
R913761,O533147,C108249,P200596,2025-07-14,4,Product matched expectations
R913762,O533149,C101770,P200572,2024-07-14,4,Size or fit issue
R913763,O533153,C103124,P200320,2023-12-11,5,Would buy again
R913764,O533154,C101248,P200600,2024-12-12,3,Quality could be better
R913765,O533156,C111596,P200600,2025-07-31,3,Not worth the price
R913766,O533158,C103376,P200600,2024-11-12,4,Excellent value
R913767,O533159,C101010,P200600,2025-06-23,5,Fast delivery
R913768,O533161,C107289,P200063,2025-08-20,4,Excellent value
R913769,O533163,C108418,P200330,2025-08-06,4,Quality could be better
R913770,O533164,C105808,P200157,2024-09-14,3,Quality could be better
R913771,O533165,C107380,P200047,2025-12-31,1,Late delivery
R913772,O533167,C109596,P200197,2023-11-03,5,Late delivery
R913773,O533171,C100063,P200617,2024-03-04,5,Would buy again
R913774,O533173,C102077,P200197,2025-04-13,5,Not worth the price
R913775,O533174,C107257,P200207,2025-02-25,3,Not worth the price
R913776,O533175,C111040,P200496,2024-09-07,5,Excellent value
R913777,O533176,C105386,P200597,2025-03-02,4,Product matched expectations
R913778,O533177,C108278,P200600,2024-08-04,3,Excellent value
R913779,O533178,C104519,P200600,2023-06-21,4,Would buy again
R913780,O533179,C110605,P200004,2024-03-09,4,Quality could be better
R913781,O533183,C109350,P200190,2024-07-31,3,Would buy again
R913782,O533187,C102061,P200033,2024-09-15,2,Size or fit issue
R913783,O533189,C111297,P200600,2025-06-07,5,Fast delivery
R913784,O533190,C105759,P200600,2024-01-07,4,Fast delivery
R913785,O533191,C104619,P200268,2023-04-24,4,Would buy again
R913786,O533192,C110605,P200332,2024-11-18,3,Fast delivery
R913787,O533193,C106423,P200535,2023-08-16,5,Product matched expectations
R913788,O533194,C110400,P200600,2025-11-29,1,Late delivery
R913789,O533196,C108282,P200517,2025-11-02,4,Excellent value
R913790,O533197,C106651,P200011,2024-12-12,5,Quality could be better
R913791,O533199,C102387,P200332,2025-07-26,4,Excellent value
R913792,O533208,C100021,P200600,2025-02-26,4,Not worth the price
R913793,O533213,C100336,P200488,2024-08-02,2,Size or fit issue
R913794,O533214,C106121,P200394,2023-12-03,3,Size or fit issue
R913795,O533221,C107816,P200600,2024-06-04,4,Not worth the price
R913796,O533224,C105522,P200538,2025-12-28,5,Not worth the price
R913797,O533225,C106109,P200134,2023-09-14,3,Would buy again
R913798,O533229,C102943,P200600,2025-09-01,4,Product matched expectations
R913799,O533231,C108134,P200046,2025-12-04,5,Would buy again
R913800,O533232,C107971,P200267,2024-06-30,4,Late delivery
R913801,O533237,C100672,P200033,2023-08-07,5,Quality could be better
R913802,O533238,C107051,P200600,2025-02-21,5,Excellent value
R913803,O533239,C106783,P200364,2025-02-22,4,Late delivery
R913804,O533244,C110724,P200600,2025-12-14,5,Size or fit issue
R913805,O533245,C106347,P200214,2023-11-22,4,Fast delivery
R913806,O533250,C107694,P200419,2024-07-18,3,Quality could be better
R913807,O533251,C110605,P200399,2025-04-20,5,Product matched expectations
R913808,O533256,C106001,P200600,2025-11-20,4,Quality could be better
R913809,O533258,C109222,P200600,2024-03-17,5,Size or fit issue
R913810,O533259,C105630,P200600,2023-11-25,4,Would buy again
R913811,O533262,C109219,P200600,2025-03-09,4,Fast delivery
R913812,O533263,C105453,P200600,2025-06-11,4,Excellent value
R913813,O533267,C109617,P200217,2024-09-08,3,Quality could be better
R913814,O533268,C101805,P200600,2025-09-18,4,Would buy again
R913815,O533270,C100958,P200109,2025-08-21,4,Product matched expectations
R913816,O533272,C105543,P200018,2024-04-28,3,Not worth the price
R913817,O533274,C102364,P200184,2025-05-18,3,Fast delivery
R913818,O533275,C108935,P200197,2025-09-18,3,Not worth the price
R913819,O533277,C107361,P200464,2023-02-07,4,Fast delivery
R913820,O533278,C106555,P200364,2024-05-05,4,Size or fit issue
R913821,O533283,C101446,P200538,2025-09-04,4,Would buy again
R913822,O533284,C108251,P200133,2023-08-01,5,Not worth the price
R913823,O533287,C103630,P200552,2024-11-26,4,Would buy again
R913824,O533288,C103413,P200249,2023-06-06,1,Fast delivery
R913825,O533290,C100617,P200460,2024-06-04,3,Late delivery
R913826,O533291,C106198,P200600,2024-12-18,3,Not worth the price
R913827,O533292,C107624,P200600,2023-12-25,3,Size or fit issue
R913828,O533298,C102153,P200020,2024-04-20,3,Not worth the price
R913829,O533302,C110163,P200413,2023-05-09,5,Not worth the price
R913830,O533303,C108971,P200063,2025-08-25,5,Would buy again
R913831,O533305,C111378,P200364,2024-06-07,5,Late delivery
R913832,O533307,C107624,P200600,2023-12-14,4,Not worth the price
R913833,O533308,C110044,P200325,2024-10-31,3,Would buy again
R913834,O533312,C104993,P200475,2024-02-29,5,Late delivery
R913835,O533313,C106198,P200239,2023-03-17,3,Late delivery
R913836,O533314,C101338,P200415,2024-06-07,3,Quality could be better
R913837,O533318,C102073,P200018,2024-11-02,4,Excellent value
R913838,O533319,C102541,P200464,2023-10-31,4,Fast delivery
R913839,O533320,C108162,P200364,2023-04-04,4,Would buy again
R913840,O533322,C105350,P200206,2023-08-03,3,Size or fit issue
R913841,O533325,C110044,P200122,2025-05-01,3,Size or fit issue
R913842,O533326,C108232,P200202,2025-12-12,5,Size or fit issue
R913843,O533327,C111379,P200600,2025-02-08,3,Quality could be better
R913844,O533333,C109444,P200422,2023-04-10,4,Product matched expectations
