order_id,order_date,customer_id,product_id,seller_id,quantity,discount_pct,campaign,shipping_mode,order_status,gross_sales,discount_amount,net_sales,cost_amount,refund_amount,profit,promised_delivery_date,actual_delivery_date,shipping_delay_flag,fulfillment_days
O520952,2023-10-24 21:48:00,C100661,P200600,S3021,1,0.1,None,Standard,Delivered,6419.87,641.99,5777.88,3495.62,0.0,2282.26,2023-10-30,2023-10-30,0,6
O520953,2025-08-30 22:25:00,C106198,P200498,S3023,1,0.22,Diwali Fest,Express,Delivered,3702.13,814.47,2887.66,2266.81,0.0,620.85,2025-09-02,2025-09-02,0,3
O520954,2024-10-24 00:57:00,C109744,P200454,S3115,3,0.23,Summer Sale,Express,Delivered,20201.04,4646.24,15554.8,9052.89,0.0,6501.91,2024-10-27,2024-10-27,0,3
O520955,2023-01-19 07:42:00,C110809,P200619,S3102,1,0.22,Republic Day,Standard,Returned,5684.22,1250.53,4433.69,3493.75,4070.88,-77.78,2023-01-25,2023-01-26,1,7
O520956,2023-03-24 12:56:00,C108161,P200600,S3059,2,0.025,Monsoon Mania,Standard,Delivered,12839.74,320.99,12518.75,7573.84,0.0,4944.91,2023-03-30,2023-03-30,0,6
O520957,2025-10-18 09:26:00,C111486,P200564,S3089,1,0.03,Summer Sale,Express,Returned,18209.89,546.3,17663.59,14148.54,13846.72,53.37,2025-10-21,2025-10-21,0,3
O520958,2023-03-09 13:53:00,C109272,P200394,S3098,4,0.07,Diwali Fest,Standard,Cancelled,25610.48,1792.73,23817.75,14314.47,0.0,9503.28,2023-03-15,2023-03-16,1,7
O520959,2024-04-24 10:01:00,C110397,P200305,S3028,2,0.32,Diwali Fest,Standard,Delivered,4117.02,1317.45,2799.57,2340.44,0.0,459.13,2024-04-30,2024-04-30,0,6
O520960,2024-11-14 10:23:00,C102195,P200600,S3050,1,0.1,None,Same Day,Delivered,6419.87,641.99,5777.88,3495.62,0.0,2282.26,2024-11-15,2024-11-16,1,2
O520961,2023-02-22 01:39:00,C100704,P200635,S3088,1,0.25,None,Same Day,Delivered,4037.26,1009.32,3027.94,2077.17,0.0,950.77,2023-02-23,2023-02-23,0,1
O520962,2023-05-29 14:09:00,C104604,P200435,S3048,1,0.22999999999999998,Big Billion Days,Standard,Delivered,12150.21,2794.55,9355.66,5585.33,0.0,3770.33,2023-06-04,2023-06-03,0,5
O520963,2025-03-27 13:26:00,C106856,P200600,S3113,3,0.2,None,Standard,Delivered,19259.61,3851.92,15407.69,9321.65,0.0,6086.04,2025-04-02,2025-04-01,0,5
O520964,2023-06-28 07:53:00,C100530,P200382,S3108,2,0.02,Republic Day,Standard,Delivered,5702.3,114.05,5588.25,2822.07,0.0,2766.18,2023-07-04,2023-07-06,1,8
O520965,2025-11-13 23:06:00,C101578,P200619,S3101,1,0.08,Big Billion Days,Same Day,Delivered,5684.22,454.74,5229.48,4120.83,0.0,1108.65,2025-11-14,2025-11-14,0,1
O520966,2023-07-20 02:57:00,C100814,P200401,S3014,1,0.17,Diwali Fest,Standard,Delivered,58587.1,9959.81,48627.29,38221.05,0.0,10406.24,2023-07-26,2023-07-27,1,7
O520967,2023-02-08 05:52:00,C100851,P200149,S3085,1,0.07500000000000001,Monsoon Mania,Standard,Delivered,535.3,40.15,495.15,274.31,0.0,220.84,2023-02-14,2023-02-13,0,5
O520968,2023-08-26 22:51:00,C102081,P200268,S3029,2,0.05,None,Express,Delivered,10824.06,541.2,10282.86,5398.5,0.0,4884.36,2023-08-29,2023-08-29,0,3
O520969,2025-09-19 23:17:00,C103640,P200600,S3003,1,0.07,Diwali Fest,Standard,Delivered,6419.87,449.39,5970.48,3612.14,0.0,2358.34,2025-09-25,2025-09-26,1,7
O520970,2025-05-03 15:51:00,C105729,P200637,S3047,1,0.05,None,Standard,Delivered,28230.88,1411.54,26819.34,23976.49,0.0,2842.85,2025-05-09,2025-05-10,1,7
O520971,2025-07-28 01:42:00,C110534,P200047,S3096,2,0.15,None,Standard,Delivered,30086.98,4513.05,25573.93,15574.52,0.0,9999.41,2025-08-03,2025-08-02,0,5
O520972,2023-07-09 17:02:00,C111401,P200130,S3027,1,0.07,Diwali Fest,Express,Delivered,81206.84,5684.48,75522.36,60040.28,0.0,15482.08,2023-07-12,2023-07-15,1,6
O520973,2025-12-27 23:36:00,C109011,P200448,S3027,2,0.3,None,Express,Delivered,63036.6,18910.98,44125.62,36889.02,0.0,7236.6,2025-12-30,2025-12-29,0,2
O520974,2025-06-24 14:13:00,C111073,P200364,S3117,2,0.08,Big Billion Days,Standard,Delivered,1286.48,102.92,1183.56,946.85,0.0,236.71,2025-06-30,2025-06-29,0,5
O520975,2023-01-17 13:26:00,C101617,P200149,S3013,1,0.05,None,Express,Delivered,535.3,26.76,508.54,281.73,0.0,226.81,2023-01-20,2023-01-19,0,2
O520976,2025-04-25 16:43:00,C102262,P200464,S3031,1,0.13,Big Billion Days,Same Day,Delivered,12810.27,1665.34,11144.93,8603.89,0.0,2541.04,2025-04-26,2025-04-26,0,1
O520977,2023-11-19 22:37:00,C100481,P200041,S3056,3,0.0,None,Same Day,Delivered,208150.65,0.0,208150.65,185670.38,0.0,22480.27,2023-11-20,2023-11-20,0,1
O520978,2023-10-24 05:28:00,C107723,P200477,S3071,1,0.22,Diwali Fest,Same Day,Returned,46082.5,10138.15,35944.35,28396.04,34726.73,-1133.37,2023-10-25,2023-10-26,1,2
O520979,2024-07-29 16:41:00,C104613,P200490,S3081,1,0.2,None,Standard,Delivered,34453.51,6890.7,27562.81,25275.1,0.0,2287.71,2024-08-04,2024-08-04,0,6
O520980,2024-03-20 00:26:00,C107264,P200078,S3008,5,0.2,None,Standard,Delivered,16716.8,3343.36,13373.44,11808.75,0.0,1564.69,2024-03-26,2024-03-26,0,6
O520981,2024-01-11 09:39:00,C103542,P200125,S3086,1,0.05,None,Same Day,Delivered,8381.04,419.05,7961.99,6369.59,0.0,1592.4,2024-01-12,2024-01-13,1,2
O520982,2025-09-25 22:00:00,C104231,P200033,S3036,1,0.2,None,Standard,Delivered,2685.22,537.04,2148.18,1441.43,0.0,706.75,2025-10-01,2025-10-01,0,6
O520983,2025-06-08 14:12:00,C108552,P200425,S3004,1,0.29,Year End,Standard,Delivered,81389.91,23603.07,57786.84,45304.88,0.0,12481.96,2025-06-14,2025-06-13,0,5
O520984,2025-10-08 14:50:00,C104372,P200600,S3069,2,0.225,Monsoon Mania,Express,Delivered,12839.74,2888.94,9950.8,6020.23,0.0,3930.57,2025-10-11,2025-10-11,0,3
O520985,2023-06-06 15:06:00,C108778,P200201,S3080,1,0.33,Big Billion Days,Same Day,Delivered,2331.97,769.55,1562.42,1034.32,0.0,528.1,2023-06-07,2023-06-07,0,1
O520986,2023-01-10 06:53:00,C104732,P200041,S3036,1,0.05,None,Standard,Delivered,69383.55,3469.18,65914.37,58795.62,0.0,7118.75,2023-01-16,2023-01-16,0,6
O520987,2025-04-26 08:59:00,C105528,P200641,S3101,1,0.1,None,Standard,Delivered,9137.64,913.76,8223.88,4769.85,0.0,3454.03,2025-05-02,2025-05-03,1,7
O520988,2025-03-01 09:41:00,C103542,P200637,S3035,1,0.25,None,Standard,Delivered,28230.88,7057.72,21173.16,18928.81,0.0,2244.35,2025-03-07,2025-03-06,0,5
O520989,2025-12-27 22:41:00,C101944,P200306,S3014,2,0.05,None,Express,Delivered,9441.58,472.08,8969.5,6413.19,0.0,2556.31,2025-12-30,2025-12-30,0,3
O520990,2024-06-03 06:49:00,C105370,P200328,S3038,2,0.0,None,Standard,Delivered,1540.02,0.0,1540.02,1227.4,0.0,312.62,2024-06-09,2024-06-09,0,6
O520991,2025-08-27 09:12:00,C104038,P200041,S3027,2,0.02,Republic Day,Standard,Delivered,138767.1,2775.34,135991.76,121304.65,0.0,14687.11,2025-09-02,2025-09-01,0,5
O520992,2025-05-12 07:33:00,C105336,P200149,S3046,1,0.0,None,Standard,Delivered,535.3,0.0,535.3,296.56,0.0,238.74,2025-05-18,2025-05-18,0,6
O520993,2025-01-27 15:28:00,C111107,P200443,S3111,1,0.25,None,Standard,Delivered,4979.91,1244.98,3734.93,2046.74,0.0,1688.19,2025-02-02,2025-02-01,0,5
O520994,2025-10-23 19:21:00,C109163,P200018,S3015,1,0.37,Diwali Fest,Same Day,Delivered,1563.08,578.34,984.74,862.63,0.0,122.11,2025-10-24,2025-10-24,0,1
O520995,2025-06-01 08:37:00,C108132,P200197,S3099,1,0.04,Year End,Standard,Delivered,879.19,35.17,844.02,538.48,0.0,305.54,2025-06-07,2025-06-06,0,5
O520996,2024-05-12 00:14:00,C109059,P200321,S3099,1,0.15,None,Standard,Delivered,57205.13,8580.77,48624.36,43810.55,0.0,4813.81,2024-05-18,2024-05-20,1,8
O520997,2025-12-06 16:11:00,C103043,P200615,S3008,1,0.14,Year End,Express,Delivered,60528.29,8473.96,52054.33,41643.46,0.0,10410.87,2025-12-09,2025-12-10,1,4
O520998,2024-12-16 20:17:00,C104043,P200419,S3107,2,0.05,None,Standard,Delivered,71797.5,3589.88,68207.62,60295.54,0.0,7912.08,2024-12-22,2024-12-22,0,6
O520999,2025-02-04 16:11:00,C108348,P200600,S3055,1,0.05,None,Express,Returned,6419.87,320.99,6098.88,3689.82,5755.05,970.3,2025-02-07,2025-02-06,0,2
O521000,2025-12-20 00:24:00,C106198,P200063,S3087,2,0.0,None,Standard,Delivered,88531.78,0.0,88531.78,76845.59,0.0,11686.19,2025-12-26,2025-12-27,1,7
O521001,2023-08-10 06:08:00,C100507,P200002,S3075,1,0.29,Year End,Standard,Delivered,59178.54,17161.78,42016.76,33571.39,0.0,8445.37,2023-08-16,2023-08-16,0,6
O521002,2024-02-16 02:24:00,C106558,P200157,S3033,1,0.08,Big Billion Days,Express,Cancelled,2391.33,191.31,2200.02,1269.41,0.0,930.61,2024-02-19,2024-02-19,0,3
O521003,2024-05-22 19:03:00,C102314,P200600,S3059,1,0.04,Year End,Express,Delivered,6419.87,256.79,6163.08,3728.66,0.0,2434.42,2024-05-25,2024-05-24,0,2
O521004,2023-12-03 03:34:00,C111345,P200280,S3002,1,0.125,Monsoon Mania,Same Day,Delivered,10107.88,1263.48,8844.4,7606.18,0.0,1238.22,2023-12-04,2023-12-04,0,1
O521005,2024-06-22 15:54:00,C108354,P200600,S3087,1,0.05,None,Standard,Delivered,6419.87,320.99,6098.88,3689.82,0.0,2409.06,2024-06-28,2024-06-28,0,6
O521006,2025-10-27 22:04:00,C106797,P200600,S3096,1,0.08,Summer Sale,Standard,Delivered,6419.87,513.59,5906.28,3573.3,0.0,2332.98,2025-11-02,2025-11-02,0,6
O521007,2024-12-06 06:53:00,C106019,P200600,S3039,1,0.2,None,Express,Delivered,6419.87,1283.97,5135.9,3107.22,0.0,2028.68,2024-12-09,2024-12-09,0,3
O521008,2024-07-25 04:27:00,C109961,P200464,S3011,1,0.33,Big Billion Days,Standard,Delivered,12810.27,4227.39,8582.88,6625.98,0.0,1956.9,2024-07-31,2024-07-30,0,5
O521009,2023-02-24 10:52:00,C103035,P200033,S3012,1,0.0,None,Standard,Delivered,2685.22,0.0,2685.22,1801.78,0.0,883.44,2023-03-02,2023-03-02,0,6
O521010,2024-03-18 07:06:00,C106198,P200429,S3037,1,0.32,Diwali Fest,Express,Returned,13331.65,4266.13,9065.52,6572.5,8327.47,411.15,2024-03-21,2024-03-20,0,2
O521011,2025-07-10 14:15:00,C102541,P200208,S3078,3,0.13,Summer Sale,Standard,Returned,10863.45,1412.25,9451.2,4593.28,8064.71,2841.74,2025-07-16,2025-07-15,0,5
O521012,2024-01-18 09:27:00,C107013,P200394,S3051,1,0.0,None,Standard,Returned,6402.62,0.0,6402.62,3847.97,6194.6,1006.0,2024-01-24,2024-01-23,0,5
O521013,2023-11-12 08:46:00,C104763,P200352,S3026,1,0.02,Republic Day,Standard,Delivered,56698.99,1133.98,55565.01,50175.2,0.0,5389.81,2023-11-18,2023-11-17,0,5
O521014,2024-09-13 11:43:00,C105194,P200219,S3118,3,0.15,None,Standard,Delivered,110250.87,16537.63,93713.24,74595.74,0.0,19117.5,2024-09-19,2024-09-18,0,5
O521015,2025-12-10 07:14:00,C108560,P200107,S3057,1,0.0,None,Standard,Delivered,1524.32,0.0,1524.32,737.77,0.0,786.55,2025-12-16,2025-12-16,0,6
O521016,2025-09-17 18:00:00,C109705,P200619,S3014,2,0.02,Republic Day,Standard,Returned,11368.44,227.37,11141.07,8779.16,8972.48,118.79,2025-09-23,2025-09-22,0,5
O521017,2024-10-27 22:36:00,C101307,P200228,S3081,2,0.22999999999999998,Big Billion Days,Standard,Delivered,65267.82,15011.6,50256.22,45532.14,0.0,4724.08,2024-11-02,2024-11-04,1,8
O521018,2024-10-12 09:30:00,C102569,P200600,S3028,1,0.08,Big Billion Days,Standard,Delivered,6419.87,513.59,5906.28,3573.3,0.0,2332.98,2024-10-18,2024-10-19,1,7
O521019,2024-06-02 03:01:00,C106181,P200163,S3002,1,0.1,None,Standard,Delivered,10333.83,1033.38,9300.45,5431.46,0.0,3868.99,2024-06-08,2024-06-07,0,5
O521020,2023-06-05 23:17:00,C106293,P200300,S3020,4,0.18,Summer Sale,Express,Delivered,5687.12,1023.68,4663.44,2826.04,0.0,1837.4,2023-06-08,2023-06-08,0,3
O521021,2023-10-01 15:10:00,C105570,P200600,S3022,1,0.25,None,Same Day,Cancelled,6419.87,1604.97,4814.9,2913.01,0.0,1901.89,2023-10-02,2023-10-02,0,1
O521022,2023-10-24 12:13:00,C106563,P200084,S3041,1,0.24000000000000002,Year End,Express,Delivered,1802.48,432.6,1369.88,1243.85,0.0,126.03,2023-10-27,2023-10-26,0,2
O521023,2025-05-10 14:05:00,C107919,P200580,S3099,1,0.4,None,Standard,Delivered,925.39,370.16,555.23,365.34,0.0,189.89,2025-05-16,2025-05-15,0,5
O521024,2025-11-10 16:22:00,C101783,P200045,S3053,1,0.25,None,Standard,Delivered,12344.13,3086.03,9258.1,6897.28,0.0,2360.82,2025-11-16,2025-11-15,0,5
O521025,2025-06-14 19:11:00,C110328,P200600,S3019,1,0.2,None,Standard,Delivered,6419.87,1283.97,5135.9,3107.22,0.0,2028.68,2025-06-20,2025-06-19,0,5
O521026,2024-11-24 19:58:00,C108372,P200033,S3000,1,0.0,None,Same Day,Delivered,2685.22,0.0,2685.22,1801.78,0.0,883.44,2024-11-25,2024-11-25,0,1
O521027,2024-08-03 13:47:00,C103049,P200033,S3009,2,0.15,None,Express,Delivered,5370.44,805.57,4564.87,3063.03,0.0,1501.84,2024-08-06,2024-08-09,1,6
O521028,2024-06-19 21:47:00,C102774,P200058,S3106,1,0.07,Republic Day,Express,Delivered,58876.05,4121.32,54754.73,44296.58,0.0,10458.15,2024-06-22,2024-06-22,0,3
O521029,2025-11-07 01:09:00,C109817,P200266,S3068,1,0.1,None,Standard,Delivered,41986.23,4198.62,37787.61,33971.06,0.0,3816.55,2025-11-13,2025-11-14,1,7
O521030,2023-07-26 14:07:00,C103727,P200253,S3032,1,0.0,None,Express,Delivered,2930.98,0.0,2930.98,1468.42,0.0,1462.56,2023-07-29,2023-07-28,0,2
O521031,2023-07-08 21:56:00,C111631,P200600,S3091,1,0.22,Diwali Fest,Standard,Delivered,6419.87,1412.37,5007.5,3029.54,0.0,1977.96,2023-07-14,2023-07-14,0,6
O521032,2025-11-24 09:54:00,C100005,P200161,S3098,2,0.12000000000000001,Diwali Fest,Same Day,Delivered,10670.44,1280.45,9389.99,4854.62,0.0,4535.37,2025-11-25,2025-11-25,0,1
O521033,2025-12-30 16:53:00,C106005,P200600,S3077,2,0.2,None,Express,Delivered,12839.74,2567.95,10271.79,6214.43,0.0,4057.36,2026-01-02,2026-01-01,0,2
O521034,2023-11-06 13:30:00,C102943,P200199,S3094,1,0.3,None,Standard,Delivered,3808.57,1142.57,2666.0,1943.51,0.0,722.49,2023-11-12,2023-11-11,0,5
O521035,2023-05-19 02:05:00,C107640,P200364,S3090,2,0.33,Big Billion Days,Express,Cancelled,1286.48,424.54,861.94,689.55,0.0,172.39,2023-05-22,2023-05-21,0,2
O521036,2025-03-10 10:19:00,C103632,P200597,S3055,1,0.07,Diwali Fest,Express,Delivered,30531.62,2137.21,28394.41,23851.3,0.0,4543.11,2025-03-13,2025-03-13,0,3
O521037,2023-08-18 13:32:00,C102096,P200039,S3060,1,0.22999999999999998,Big Billion Days,Standard,Returned,30050.07,6911.52,23138.55,18719.09,20857.44,-794.9,2023-08-24,2023-08-24,0,6
O521038,2025-03-15 16:45:00,C111609,P200529,S3027,1,0.22999999999999998,Big Billion Days,Standard,Delivered,2053.15,472.22,1580.93,1457.62,0.0,123.31,2025-03-21,2025-03-21,0,6
O521039,2025-04-10 20:12:00,C108555,P200337,S3098,1,0.07,Diwali Fest,Express,Delivered,2396.67,167.77,2228.9,1876.73,0.0,352.17,2025-04-13,2025-04-13,0,3
O521040,2025-12-23 13:49:00,C107824,P200275,S3102,3,0.0,None,Standard,Delivered,21263.82,0.0,21263.82,14416.87,0.0,6846.95,2025-12-29,2025-12-30,1,7
O521041,2024-04-27 07:36:00,C103235,P200022,S3031,1,0.05,None,Standard,Delivered,8194.58,409.73,7784.85,5091.29,0.0,2693.56,2024-05-03,2024-05-03,0,6
O521042,2023-04-05 12:34:00,C106036,P200036,S3049,1,0.32999999999999996,Summer Sale,Express,Cancelled,82138.97,27105.86,55033.11,47768.74,0.0,7264.37,2023-04-08,2023-04-08,0,3
O521043,2024-06-09 05:09:00,C106719,P200234,S3015,1,0.25,None,Express,Delivered,6777.54,1694.38,5083.16,3054.98,0.0,2028.18,2024-06-12,2024-06-12,0,3
O521044,2023-07-20 12:22:00,C108935,P200448,S3114,2,0.07,Diwali Fest,Express,Delivered,63036.6,4412.56,58624.04,49009.7,0.0,9614.34,2023-07-23,2023-07-22,0,2
O521045,2024-08-16 07:59:00,C106198,P200139,S3048,1,0.15,None,Express,Delivered,11614.47,1742.17,9872.3,5439.64,0.0,4432.66,2024-08-19,2024-08-18,0,2
O521046,2025-06-11 12:37:00,C111309,P200041,S3007,1,0.29,Year End,Standard,Delivered,69383.55,20121.23,49262.32,43941.99,0.0,5320.33,2025-06-17,2025-06-16,0,5
O521047,2025-03-30 17:59:00,C106651,P200600,S3036,1,0.33,Big Billion Days,Express,Delivered,6419.87,2118.56,4301.31,2602.29,0.0,1699.02,2025-04-02,2025-04-03,1,4
O521048,2023-10-15 18:12:00,C106168,P200451,S3086,2,0.175,Monsoon Mania,Standard,Delivered,112317.52,19655.57,92661.95,73573.59,0.0,19088.36,2023-10-21,2023-10-20,0,5
O521049,2024-03-31 12:24:00,C101606,P200509,S3032,1,0.19,Year End,Standard,Delivered,1182.03,224.59,957.44,671.17,0.0,286.27,2024-04-06,2024-04-07,1,7
O521050,2024-07-29 22:14:00,C111549,P200292,S3014,1,0.08,Big Billion Days,Standard,Delivered,54374.28,4349.94,50024.34,41470.18,0.0,8554.16,2024-08-04,2024-08-04,0,6
O521051,2025-10-09 17:57:00,C109444,P200197,S3000,2,0.15,None,Standard,Returned,1758.38,263.76,1494.62,953.57,1360.12,201.02,2025-10-15,2025-10-15,0,6
O521052,2023-05-26 13:54:00,C100590,P200261,S3076,1,0.03,Summer Sale,Standard,Delivered,32904.89,987.15,31917.74,28247.2,0.0,3670.54,2023-06-01,2023-05-31,0,5
O521053,2025-11-26 00:08:00,C108623,P200429,S3047,1,0.18,Summer Sale,Express,Delivered,13331.65,2399.7,10931.95,7925.66,0.0,3006.29,2025-11-29,2025-11-30,1,4
O521054,2025-06-24 07:56:00,C101245,P200041,S3044,1,0.02,Republic Day,Express,Delivered,69383.55,1387.67,67995.88,60652.32,0.0,7343.56,2025-06-27,2025-06-26,0,2
O521055,2025-05-17 01:59:00,C102153,P200441,S3058,1,0.37,Diwali Fest,Express,Returned,3479.01,1287.23,2191.78,1380.82,2137.62,276.56,2025-05-20,2025-05-20,0,3
O521056,2025-01-10 11:54:00,C106225,P200352,S3101,1,0.03,Summer Sale,Express,Returned,56698.99,1700.97,54998.02,49663.21,51290.54,-7487.83,2025-01-13,2025-01-12,0,2
O521057,2023-11-08 13:03:00,C106368,P200035,S3097,4,0.1,None,Standard,Delivered,195186.4,19518.64,175667.76,161263.0,0.0,14404.76,2023-11-14,2023-11-15,1,7
O521058,2023-06-25 22:45:00,C104644,P200224,S3022,1,0.32,Republic Day,Standard,Returned,43225.79,13832.25,29393.54,23838.16,23297.8,-269.07,2023-07-01,2023-07-02,1,7
O521059,2023-10-04 13:31:00,C110365,P200600,S3053,1,0.0,None,Standard,Delivered,6419.87,0.0,6419.87,3884.02,0.0,2535.85,2023-10-10,2023-10-09,0,5
O521060,2023-10-18 14:33:00,C108496,P200041,S3019,1,0.1,None,Standard,Delivered,69383.55,6938.36,62445.19,55701.11,0.0,6744.08,2023-10-24,2023-10-24,0,6
O521061,2024-09-16 23:25:00,C105348,P200018,S3004,4,0.0,None,Standard,Delivered,6252.32,0.0,6252.32,5477.03,0.0,775.29,2024-09-22,2024-09-22,0,6
O521062,2024-03-11 17:18:00,C106005,P200637,S3044,1,0.0,None,Standard,Delivered,28230.88,0.0,28230.88,25238.41,0.0,2992.47,2024-03-17,2024-03-18,1,7
O521063,2023-12-15 01:57:00,C109367,P200301,S3062,1,0.27,Diwali Fest,Standard,Delivered,522.41,141.05,381.36,294.79,0.0,86.57,2023-12-21,2023-12-20,0,5
O521064,2025-11-19 14:46:00,C109782,P200464,S3013,1,0.22999999999999998,Big Billion Days,Standard,Returned,12810.27,2946.36,9863.91,7614.94,9690.14,-173.56,2025-11-25,2025-11-25,0,6
O521065,2024-10-10 09:56:00,C105697,P200167,S3097,1,0.0,None,Standard,Delivered,6665.13,0.0,6665.13,3545.85,0.0,3119.28,2024-10-16,2024-10-15,0,5
O521066,2024-03-20 23:48:00,C103775,P200536,S3066,2,0.03,Summer Sale,Express,Delivered,111820.44,3354.61,108465.83,99354.7,0.0,9111.13,2024-03-23,2024-03-22,0,2
O521067,2024-08-21 09:31:00,C107823,P200419,S3009,1,0.22999999999999998,Big Billion Days,Express,Delivered,35898.75,8256.71,27642.04,24435.56,0.0,3206.48,2024-08-24,2024-08-25,1,4
O521068,2025-08-06 04:59:00,C107660,P200590,S3043,2,0.18,Big Billion Days,Standard,Delivered,7136.7,1284.61,5852.09,3956.01,0.0,1896.08,2025-08-12,2025-08-12,0,6
O521069,2025-12-06 11:04:00,C103247,P200197,S3071,1,0.2,None,Standard,Delivered,879.19,175.84,703.35,448.74,0.0,254.61,2025-12-12,2025-12-11,0,5
O521070,2025-02-02 02:17:00,C109599,P200351,S3091,2,0.28,Big Billion Days,Express,Delivered,4362.18,1221.41,3140.77,2261.35,0.0,879.42,2025-02-05,2025-02-04,0,2
O521071,2023-12-25 10:38:00,C111178,P200451,S3108,1,0.22999999999999998,Big Billion Days,Same Day,Delivered,56158.76,12916.51,43242.25,34334.35,0.0,8907.9,2023-12-26,2023-12-27,1,2
O521072,2023-04-10 05:22:00,C102439,P200600,S3055,2,0.05,None,Express,Delivered,12839.74,641.99,12197.75,7379.64,0.0,4818.11,2023-04-13,2023-04-12,0,2
O521073,2024-02-18 05:36:00,C106198,P200328,S3037,2,0.08,Big Billion Days,Standard,Delivered,1540.02,123.2,1416.82,1129.21,0.0,287.61,2024-02-24,2024-02-23,0,5
O521074,2025-02-15 06:17:00,C110386,P200382,S3002,1,0.48000000000000004,Big Billion Days,Express,Returned,2851.15,1368.55,1482.6,748.71,1358.78,394.19,2025-02-18,2025-02-18,0,3
O521075,2023-12-16 22:24:00,C101390,P200594,S3010,1,0.42000000000000004,Republic Day,Standard,Delivered,11205.7,4706.39,6499.31,4439.03,0.0,2060.28,2023-12-22,2023-12-21,0,5
O521076,2025-04-01 09:47:00,C100218,P200154,S3005,1,0.22,Republic Day,Same Day,Delivered,2548.65,560.7,1987.95,1131.14,0.0,856.81,2025-04-02,2025-04-03,1,2
O521077,2025-10-22 13:06:00,C108354,P200441,S3116,1,0.12000000000000001,Diwali Fest,Standard,Delivered,3479.01,417.48,3061.53,1928.76,0.0,1132.77,2025-10-28,2025-10-27,0,5
O521078,2025-11-03 17:58:00,C107057,P200109,S3102,2,0.28,Summer Sale,Standard,Delivered,83581.72,23402.88,60178.84,47420.93,0.0,12757.91,2025-11-09,2025-11-08,0,5
O521079,2023-05-15 06:30:00,C103422,P200462,S3054,1,0.38,Big Billion Days,Standard,Delivered,2911.05,1106.2,1804.85,971.01,0.0,833.84,2023-05-21,2023-05-21,0,6
O521080,2025-01-21 20:21:00,C101144,P200239,S3115,4,0.0,None,Standard,Delivered,259199.6,0.0,259199.6,209174.08,0.0,50025.52,2025-01-27,2025-01-26,0,5
O521081,2025-01-10 23:35:00,C100394,P200565,S3003,1,0.25,None,Standard,Cancelled,5479.05,1369.76,4109.29,2831.3,0.0,1277.99,2025-01-16,2025-01-17,1,7
O521082,2025-10-20 19:07:00,C111952,P200370,S3102,1,0.15,None,Express,Delivered,9370.89,1405.63,7965.26,5774.81,0.0,2190.45,2025-10-23,2025-10-23,0,3
O521083,2025-05-04 05:50:00,C106293,P200600,S3019,1,0.4,None,Standard,Delivered,6419.87,2567.95,3851.92,2330.41,0.0,1521.51,2025-05-10,2025-05-10,0,6
O521084,2024-12-03 06:08:00,C111379,P200600,S3071,1,0.2,None,Express,Delivered,6419.87,1283.97,5135.9,3107.22,0.0,2028.68,2024-12-06,2024-12-05,0,2
O521085,2024-12-09 11:59:00,C105155,P200046,S3047,1,0.1,None,Express,Delivered,6458.27,645.83,5812.44,4760.39,0.0,1052.05,2024-12-12,2024-12-12,0,3
O521086,2023-07-05 06:02:00,C108262,P200364,S3098,2,0.18,Big Billion Days,Standard,Delivered,1286.48,231.57,1054.91,843.93,0.0,210.98,2023-07-11,2023-07-13,1,8
O521087,2023-01-04 10:46:00,C108354,P200364,S3113,1,0.25,None,Standard,Delivered,643.24,160.81,482.43,385.94,0.0,96.49,2023-01-10,2023-01-10,0,6
O521088,2025-05-29 22:24:00,C107670,P200033,S3055,1,0.04,Year End,Standard,Delivered,2685.22,107.41,2577.81,1729.71,0.0,848.1,2025-06-04,2025-06-05,1,7
O521089,2025-06-15 11:06:00,C106042,P200079,S3065,1,0.25,None,Standard,Delivered,6514.09,1628.52,4885.57,3903.57,0.0,982.0,2025-06-21,2025-06-22,1,7
O521090,2023-01-14 07:40:00,C109785,P200600,S3075,1,0.0,None,Express,Delivered,6419.87,0.0,6419.87,3884.02,0.0,2535.85,2023-01-17,2023-01-16,0,2
O521091,2023-06-28 08:52:00,C111073,P200488,S3054,1,0.0,None,Standard,Delivered,2168.92,0.0,2168.92,1388.11,0.0,780.81,2023-07-04,2023-07-03,0,5
O521092,2024-04-24 07:43:00,C102455,P200239,S3007,1,0.12000000000000001,Diwali Fest,Express,Delivered,64799.9,7775.99,57023.91,46018.3,0.0,11005.61,2024-04-27,2024-04-27,0,3
O521093,2024-06-14 11:09:00,C108479,P200568,S3062,1,0.25,None,Standard,Delivered,6803.79,1700.95,5102.84,3041.29,0.0,2061.55,2024-06-20,2024-06-19,0,5
O521094,2025-02-20 04:48:00,C110061,P200332,S3064,1,0.1,None,Standard,Delivered,16937.03,1693.7,15243.33,10380.71,0.0,4862.62,2025-02-26,2025-02-25,0,5
